,Customer ID,Count_x,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Count_y,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Satisfaction Score,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn Category
2087,6365-HITVU,,,,,,,,,1.0,United States,California,,93277.0,,36.303793,-119.375646,2.0,1.0,Q3,No,0.0,54.0,Offer B,Yes,33.49,Yes,Yes,Fiber Optic,8.0,No,,No,,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,101.5,5373.1,0.0,,,,Price
2088,5982-XMDEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
2089,4785-NKHCX,1.0,Female,47.0,No,No,Yes,Yes,3.0,1.0,,California,Pinecrest,95364.0,"38.224869, -119.755729",38.224869,-119.755729,5.0,1.0,Q3,Yes,1.0,,None,Yes,13.95,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,22.95,1014.25,0.0,0.0,585.9,1600.15,No Churn
2090,1064-FBXNK,,,,,,,,,1.0,United States,California,Riverside,92508.0,"33.885499, -117.324959",33.885498999999996,-117.324959,,1.0,Q3,,5.0,,None,,,No,Yes,DSL,,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,61.35,3766.2,0.0,0.0,1333.1999999999996,5099.4,No Churn
2091,4187-CINZD,1.0,Male,,No,No,No,Yes,1.0,1.0,United States,California,Adelanto,92301.0,"34.667815, -117.536183",,-117.53618300000001,4.0,1.0,Q3,No,0.0,21.0,Offer D,Yes,31.26,Yes,No,None,0.0,,No,No,No,No,No,No,No,,No,,24.7,467.15,0.0,0.0,656.46,,No Churn
2092,4079-VTGLK,1.0,,32.0,No,No,Yes,Yes,2.0,1.0,United States,,La Crescenta,91214.0,"34.239636, -118.245259",34.239636,,3.0,1.0,Q3,Yes,4.0,49.0,None,Yes,33.07,No,,DSL,23.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,,87.2,4345.0,0.0,,1620.43,5965.43,No Churn
2093,6579-JPICP,1.0,Female,31.0,No,No,No,No,0.0,,United States,California,Kyburz,95720.0,"38.766036, -120.209673",38.766036,,3.0,1.0,,,0.0,,Offer E,Yes,22.12,No,No,None,0.0,No,,,No,No,,No,No,Month-to-Month,No,Mailed Check,20.4,20.4,0.0,0.0,22.12,42.52,Price
2094,7243-LCGGZ,1.0,Male,43.0,No,No,Yes,No,,1.0,United States,California,Exeter,,"36.301689, -119.018233",36.301689,-119.01823300000001,4.0,1.0,,Yes,3.0,29.0,None,No,0.0,No,Yes,DSL,,No,,,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,45.9,1332.4,0.0,20.0,0.0,,No Churn
2095,9631-RXVJM,1.0,Female,24.0,Yes,No,No,No,0.0,1.0,United States,California,La Crescenta,,"34.239636, -118.245259",34.239636,,3.0,1.0,Q3,No,0.0,4.0,Offer E,Yes,9.75,Yes,No,None,0.0,,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.3,116.95,0.0,0.0,39.0,155.95,No Churn
2096,3211-AAPKX,1.0,,71.0,No,Yes,,No,0.0,1.0,United States,California,Running Springs,92382.0,"34.186211, -117.07683",34.186211,-117.07683,1.0,1.0,Q3,Yes,1.0,66.0,None,Yes,30.03,Yes,Yes,DSL,15.0,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Credit Card,79.4,5154.6,,,1981.98,7286.58,Competitor
2097,5872-OEQNH,1.0,Female,51.0,No,,No,No,0.0,1.0,United States,California,Ventura,93001.0,"34.360261, -119.306383",34.360261,-119.30638300000001,2.0,1.0,Q3,No,0.0,2.0,Offer E,Yes,,No,Yes,Fiber Optic,,,No,No,No,Yes,No,No,,,Yes,Bank Withdrawal,80.2,146.05,,10.0,99.58,255.63,Attitude
2098,0308-IVGOK,,,,,,,,,,,,,,,,,,1.0,Q3,Yes,10.0,72.0,None,Yes,,Yes,Yes,Fiber Optic,25.0,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,115.15,8349.7,,0.0,2922.4800000000005,,No Churn
2099,8979-CAMGB,,Female,40.0,No,No,Yes,Yes,1.0,1.0,,California,San Francisco,94130.0,"37.820894, -122.369725",37.820894,-122.369725,4.0,1.0,Q3,Yes,,,Offer D,Yes,15.33,No,No,,,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.7,263.65,0.0,0.0,,478.27,No Churn
2100,6637-KYRCV,1.0,Female,68.0,No,Yes,Yes,No,0.0,1.0,United States,California,Challenge,,"39.461768, -121.195825",,-121.195825,3.0,1.0,Q3,Yes,4.0,31.0,Offer C,Yes,5.3,Yes,Yes,Fiber Optic,3.0,No,No,No,No,No,Yes,Yes,,Two Year,Yes,Bank Withdrawal,84.85,2633.4,0.0,0.0,,2797.7000000000007,No Churn
2101,1582-RAFML,,,,,,,,,,United States,California,Campo Seco,,"38.233879, -120.861666",38.233878999999995,-120.86166599999999,,,Q3,Yes,,58.0,,Yes,,Yes,Yes,DSL,2.0,,Yes,Yes,No,Yes,Yes,Yes,No,,Yes,Bank Withdrawal,86.1,,,110.0,1284.12,6284.62,No Churn
2102,8634-MPHTR,,,,,,,,,,,,,,,,,,,Q3,No,0.0,71.0,None,Yes,6.1,Yes,,Fiber Optic,9.0,No,Yes,,Yes,,Yes,No,Yes,One Year,,Bank Withdrawal,105.75,7382.85,0.0,0.0,433.1,,No Churn
2103,0397-GZBBC,,,,,,,,,,,,,,,,,,1.0,Q3,Yes,1.0,72.0,None,Yes,31.13,Yes,Yes,Fiber Optic,11.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,,8109.8,0.0,0.0,2241.36,10351.16,Competitor
2104,4391-LNRXK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
2105,6323-AYBRX,1.0,Female,40.0,,No,,No,0.0,,United States,,Mission Viejo,92692.0,"33.60693, -117.644253",33.60693,-117.644253,3.0,1.0,,No,,71.0,None,Yes,38.22,No,Yes,DSL,23.0,Yes,No,Yes,Yes,Yes,,Yes,,Two Year,Yes,Credit Card,82.0,5999.85,0.0,,2713.62,8713.470000000001,No Churn
2106,3239-TPHPZ,,,,,,,,,1.0,United States,California,Pacific Palisades,90272.0,"34.079449, -118.548306",34.079449,-118.54830600000001,5.0,1.0,Q3,Yes,10.0,48.0,None,Yes,,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.65,1057.0,0.0,0.0,1822.08,2879.08,No Churn
2107,7549-MYGPK,1.0,,46.0,No,No,No,No,0.0,1.0,United States,California,Weaverville,96093.0,,40.759401000000004,-122.93933700000001,1.0,,Q3,No,0.0,31.0,None,Yes,34.38,No,Yes,Fiber Optic,20.0,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,78.45,2435.15,0.0,40.0,,3540.9300000000007,Price
2108,2314-TNDJQ,1.0,,23.0,Yes,No,Yes,No,0.0,1.0,United States,California,California City,93505.0,"35.151491, -117.927597",35.151491,-117.92759699999999,4.0,1.0,Q3,Yes,9.0,61.0,Offer B,,13.35,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,,24.1,1551.6,0.0,0.0,814.35,2365.95,No Churn
2109,5020-ZSTTY,1.0,Female,49.0,No,No,No,No,0.0,1.0,,California,Palo Alto,94304.0,"37.386978, -122.177746",37.386978000000006,-122.177746,,1.0,Q3,No,0.0,37.0,None,Yes,41.99,,No,,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.8,813.3,0.0,0.0,1553.63,2366.9300000000007,No Churn
2110,1488-SYSFC,1.0,Female,39.0,No,No,Yes,Yes,1.0,1.0,,California,Long Beach,90805.0,"33.864622, -118.179626",33.864622,-118.179626,,1.0,Q3,Yes,7.0,34.0,None,Yes,9.66,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.65,716.4,0.0,0.0,,,No Churn
2111,9419-IPPBE,1.0,Male,78.0,No,Yes,No,No,0.0,1.0,,California,Brea,92821.0,"33.930199, -117.862898",33.930199,-117.862898,,1.0,Q3,No,0.0,5.0,Offer E,Yes,17.13,,Yes,Fiber Optic,9.0,No,,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,,371.6,0.0,0.0,,,No Churn
2112,1843-TLSGD,,Male,69.0,No,Yes,No,,0.0,1.0,United States,California,Camino,95709.0,"38.748316, -120.675512",38.748315999999996,-120.67551200000001,5.0,1.0,Q3,No,0.0,44.0,,Yes,47.06,,Yes,Fiber Optic,,No,No,Yes,No,No,No,No,,One Year,No,Bank Withdrawal,73.85,3122.4,0.0,100.0,,5293.040000000001,No Churn
2113,7602-DBTOU,,,,,,,,,,,,,,,,,3.0,1.0,Q3,Yes,5.0,68.0,Offer A,Yes,32.59,Yes,Yes,Fiber Optic,24.0,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.7,7849.85,0.0,0.0,2216.120000000001,10065.97,No Churn
2114,5429-LWCMV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Attitude
2115,4770-QAZXN,1.0,Female,,,No,Yes,Yes,2.0,1.0,United States,California,,96120.0,"38.735789, -119.85798",38.735789000000004,,5.0,1.0,Q3,Yes,5.0,43.0,None,,35.2,No,,None,0.0,No,No,No,No,,No,No,No,One Year,No,Credit Card,20.0,817.95,0.0,0.0,1513.6,2331.55,No Churn
2116,5845-BZZIB,1.0,Male,35.0,No,No,No,No,0.0,1.0,United States,California,,94946.0,"38.065359, -122.665566",,-122.665566,3.0,1.0,Q3,No,0.0,29.0,Offer C,Yes,,No,,DSL,9.0,Yes,Yes,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,58.75,1696.2,,50.0,232.0,1978.2,No Churn
2117,3192-LNKRK,1.0,Female,30.0,No,No,No,No,0.0,1.0,United States,,Mckinleyville,,,40.965011,-124.01525500000001,4.0,1.0,Q3,No,0.0,1.0,None,Yes,8.23,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,,Credit Card,19.55,19.55,0.0,0.0,8.23,,No Churn
2118,0396-UKGAI,,,,,,,,,,,,,,,,,3.0,1.0,Q3,,0.0,1.0,None,Yes,16.19,No,,Fiber Optic,12.0,No,No,No,,No,No,No,Yes,Month-to-Month,No,,,69.1,0.0,0.0,16.19,85.28999999999998,Other
2119,2642-MAWLJ,,,,,,,,,1.0,United States,California,Placentia,92870.0,"33.881158, -117.854783",,-117.85478300000001,,1.0,Q3,Yes,,,None,Yes,37.84,,Yes,Fiber Optic,17.0,No,No,No,No,No,No,No,Yes,One Year,Yes,,74.25,,0.0,0.0,,7356.69,No Churn
2120,1915-OAKWD,,,,,,,,,,,,,,,,,,,Q3,Yes,8.0,36.0,,Yes,49.33,No,Yes,Fiber Optic,23.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,80.4,2937.65,0.0,0.0,1775.88,4713.53,No Churn
2121,2189-WWOEW,1.0,Male,53.0,,No,Yes,No,0.0,1.0,United States,California,Bella Vista,96008.0,"40.722733, -122.109666",40.722733000000005,-122.10966599999999,4.0,1.0,Q3,Yes,10.0,30.0,Offer C,Yes,,,Yes,DSL,6.0,No,No,Yes,No,No,No,,Yes,Month-to-Month,Yes,Credit Card,,1474.9,,0.0,694.8,2169.7,No Churn
2122,4636-TVXVG,,Female,26.0,Yes,No,No,No,0.0,1.0,United States,California,San Dimas,91773.0,"34.102119, -117.815532",34.102119,-117.815532,3.0,1.0,Q3,No,0.0,5.0,Offer E,Yes,34.49,Yes,Yes,Fiber Optic,46.0,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.2,474.8,0.0,0.0,172.45000000000005,,Attitude
2123,9796-MVYXX,,,,,,,,,,,,,,,,,,1.0,Q3,No,0.0,56.0,None,Yes,47.13,,Yes,,29.0,Yes,Yes,Yes,No,Yes,Yes,,Yes,One Year,,Bank Withdrawal,110.5,6139.5,0.0,0.0,2639.28,,No Churn
2124,2499-AJYUA,,,,,,,,,,,,,,,,,1.0,,Q3,Yes,1.0,70.0,Offer A,Yes,42.67,Yes,Yes,DSL,,Yes,No,Yes,,No,No,No,Yes,Two Year,No,Credit Card,65.3,,0.0,,2986.9,7746.65,Dissatisfaction
2125,2215-ZAFGX,,,,,,,,,1.0,United States,,Murphys,95247.0,"38.147852, -120.440124",,-120.440124,3.0,1.0,Q3,No,,,Offer E,Yes,7.49,No,Yes,Cable,17.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,,Bank Withdrawal,55.2,220.65,0.0,0.0,29.96,250.61,No Churn
2126,4419-UJMUS,1.0,Female,59.0,,No,No,No,0.0,1.0,United States,,Santa Monica,90402.0,"34.035849, -118.503508",34.035849,-118.50350800000001,3.0,1.0,Q3,No,0.0,12.0,Offer D,Yes,37.63,No,Yes,DSL,26.0,No,Yes,No,Yes,,No,No,No,Month-to-Month,Yes,Bank Withdrawal,54.3,654.5,0.0,,451.56000000000006,1236.06,No Churn
2127,2682-KEVRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
2128,8445-DNBAE,1.0,Female,53.0,No,No,No,No,0.0,1.0,United States,California,Dunsmuir,96025.0,"41.212695, -122.392067",41.212695000000004,-122.392067,1.0,1.0,Q3,No,0.0,29.0,None,No,0.0,No,Yes,Cable,22.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,25.1,712.85,0.0,0.0,0.0,712.85,Competitor
2129,1676-MQAOA,1.0,Female,,,No,Yes,No,0.0,1.0,,California,Torrance,90505.0,"33.807882, -118.347957",33.807882,-118.34795700000001,,1.0,Q3,Yes,,68.0,None,,44.24,Yes,Yes,,,No,,No,No,Yes,No,No,Yes,One Year,,,83.0,5685.8,0.0,0.0,,8694.12,Dissatisfaction
2130,1133-KXCGE,1.0,,21.0,Yes,No,,No,0.0,1.0,United States,California,Keene,93531.0,"35.214982, -118.59049",35.214982,-118.59048999999999,3.0,1.0,Q3,Yes,4.0,4.0,Offer E,Yes,9.98,Yes,Yes,Fiber Optic,51.0,No,Yes,,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,,97.95,384.5,0.0,0.0,,424.42,Attitude
2131,6000-UKLWI,1.0,Male,79.0,No,,Yes,No,,1.0,,California,Santa Maria,93458.0,"34.95934, -120.490081",34.959340000000005,-120.490081,3.0,1.0,Q3,Yes,7.0,72.0,Offer A,,11.26,Yes,Yes,Cable,3.0,No,No,Yes,No,,Yes,Yes,Yes,Two Year,Yes,Credit Card,,5329.0,0.0,0.0,810.72,6139.72,No Churn
2132,8167-GJLRN,1.0,Female,75.0,No,Yes,Yes,Yes,1.0,1.0,,California,Modesto,,"37.670526, -120.877572",37.670526,-120.877572,3.0,1.0,Q3,,3.0,59.0,None,Yes,16.15,Yes,Yes,Fiber Optic,26.0,No,No,Yes,No,No,,No,Yes,Month-to-Month,Yes,Credit Card,88.75,5348.65,0.0,0.0,952.85,6301.5,No Churn
2133,0679-TDGAK,,,,,,,,,,,,,,,,,2.0,1.0,Q3,No,0.0,7.0,None,No,0.0,No,Yes,DSL,19.0,,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,40.1,293.3,,0.0,0.0,293.3,Attitude
2134,0320-JDNQG,,,,,,,,,1.0,United States,California,Anaheim,92808.0,"33.850452, -117.726668",33.850452000000004,-117.72666799999999,3.0,,,Yes,8.0,41.0,Offer B,Yes,18.84,Yes,Yes,,26.0,Yes,Yes,Yes,No,Yes,,No,Yes,One Year,Yes,Credit Card,78.35,3211.2,0.0,0.0,772.4399999999998,,No Churn
2135,4973-RLZVI,1.0,Female,38.0,No,No,Yes,Yes,1.0,1.0,United States,California,Grand Terrace,92313.0,"34.029175, -117.307211",34.029175,-117.30721100000001,4.0,1.0,Q3,Yes,6.0,,None,No,0.0,No,Yes,DSL,16.0,,No,No,Yes,No,,No,Yes,Month-to-Month,Yes,Credit Card,29.5,1423.05,0.0,0.0,0.0,,No Churn
2136,0536-ACXIP,1.0,Male,59.0,No,No,Yes,,3.0,1.0,United States,California,Oak Park,91377.0,,34.19225,-118.77687399999999,4.0,1.0,Q3,Yes,1.0,,None,Yes,39.76,No,Yes,DSL,76.0,Yes,,No,,Yes,Yes,Yes,Yes,,,Credit Card,,4663.4,0.0,0.0,2385.6,7049.0,No Churn
2137,3439-GVUSX,1.0,Female,22.0,Yes,No,No,No,,1.0,United States,California,Del Rey,93616.0,"36.657462, -119.595293",36.657462,-119.595293,3.0,1.0,Q3,No,0.0,34.0,,Yes,20.75,No,Yes,DSL,,Yes,No,,Yes,,No,No,Yes,Two Year,No,Credit Card,67.65,,0.0,0.0,705.5,3044.8,No Churn
2138,2429-AYKKO,1.0,Male,68.0,No,,No,,0.0,1.0,United States,California,Los Angeles,90002.0,"33.949255, -118.246978",33.949255,-118.246978,3.0,1.0,Q3,No,0.0,38.0,None,Yes,46.96,Yes,Yes,Fiber Optic,13.0,,No,,No,Yes,Yes,,Yes,Two Year,No,Bank Withdrawal,94.75,3653.0,45.82,0.0,1784.48,5391.66,No Churn
2139,8328-SKJNO,1.0,Female,46.0,No,,No,,0.0,1.0,,California,El Centro,92243.0,"32.770393, -115.60915",32.770393,-115.60915,4.0,1.0,,No,0.0,,None,Yes,43.8,,No,None,0.0,No,No,No,,No,No,No,No,One Year,No,Bank Withdrawal,19.75,624.15,0.0,0.0,,2025.75,No Churn
2140,7813-ZGGAW,1.0,Male,77.0,No,Yes,Yes,No,0.0,1.0,United States,,Sacramento,95831.0,"38.494832, -121.529447",,-121.52944699999999,,1.0,Q3,Yes,7.0,69.0,None,Yes,14.76,Yes,Yes,Fiber Optic,14.0,Yes,Yes,No,No,No,No,No,,Month-to-Month,Yes,Credit Card,84.9,5785.65,0.0,0.0,1018.44,6804.089999999998,No Churn
2141,1941-HOSAM,1.0,Female,40.0,No,No,No,No,0.0,1.0,United States,California,San Francisco,94129.0,"37.797526, -122.464531",37.797526,,4.0,1.0,Q3,No,0.0,34.0,Offer C,Yes,,No,Yes,DSL,23.0,Yes,No,,,Yes,Yes,Yes,,One Year,Yes,Bank Withdrawal,79.95,2727.3,0.0,0.0,180.88,2908.1800000000007,No Churn
2142,7560-QJAVJ,1.0,Female,28.0,Yes,No,Yes,Yes,2.0,1.0,United States,California,Escondido,92027.0,"33.141265, -116.967221",33.141265000000004,,3.0,,Q3,Yes,1.0,58.0,Offer B,Yes,2.87,Yes,,DSL,69.0,Yes,No,Yes,Yes,Yes,No,No,,Two Year,No,Credit Card,75.8,4415.75,0.0,0.0,,4582.21,No Churn
2143,7346-MEDWM,,,,,,,,,,,,,,,,,,1.0,Q3,Yes,1.0,61.0,,Yes,26.7,,Yes,,30.0,Yes,,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,59.8,3641.5,,100.0,1628.7,5370.2,No Churn
2144,8587-XYZSF,1.0,,,No,No,No,No,0.0,1.0,United States,California,,,"33.807882, -118.347957",33.807882,-118.34795700000001,3.0,1.0,Q3,No,0.0,52.0,None,Yes,33.84,No,Yes,,5.0,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,57.95,3042.25,,0.0,1759.6800000000005,4801.93,No Churn
2145,0056-EPFBG,1.0,Male,33.0,No,,Yes,Yes,1.0,1.0,United States,California,Gardena,90247.0,"33.890853, -118.297967",33.890853,-118.29796699999999,3.0,1.0,Q3,Yes,1.0,9.0,None,Yes,36.94,No,Yes,Fiber Optic,,No,Yes,,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.5,906.85,0.0,0.0,332.46,1239.31,No Churn
2146,3070-FNFZQ,1.0,Female,69.0,No,Yes,No,No,,1.0,United States,California,Vacaville,,"38.419088, -122.024568",38.419088,-122.02456799999999,3.0,1.0,Q3,No,0.0,18.0,None,,41.13,No,,Cable,23.0,,Yes,No,No,No,No,,Yes,One Year,Yes,Credit Card,49.85,865.75,0.0,0.0,740.34,1606.09,No Churn
2147,5208-FVQKB,,,,,,,,,,,,,,,,,1.0,1.0,Q3,Yes,1.0,47.0,None,Yes,38.31,,Yes,,7.0,,No,No,No,No,No,,No,,No,Bank Withdrawal,80.35,3825.85,0.0,90.0,1800.5700000000004,5716.42,Dissatisfaction
2148,3557-HTYWR,,,,,,,,,,,,,,,,,3.0,1.0,Q3,No,0.0,10.0,Offer D,Yes,7.65,No,Yes,DSL,,Yes,No,No,Yes,Yes,No,,Yes,Month-to-Month,No,Bank Withdrawal,62.25,612.95,0.0,0.0,76.5,689.45,No Churn
2149,6227-FBDXH,,,,,,,,,,,,,,,,,3.0,1.0,Q3,Yes,6.0,59.0,None,Yes,,Yes,,Cable,25.0,Yes,,No,Yes,No,No,No,Yes,One Year,No,Mailed Check,,3801.3,0.0,0.0,854.91,,No Churn
2150,8216-AZUUZ,1.0,Male,24.0,Yes,No,No,,0.0,1.0,,California,Rancho Palos Verdes,90275.0,"33.753146, -118.367459",33.753146,-118.36745900000001,5.0,1.0,,No,0.0,16.0,None,Yes,25.71,Yes,,DSL,48.0,No,Yes,Yes,No,,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,71.4,1212.1,0.0,0.0,411.36,1623.46,No Churn
2151,7537-CBQUZ,,,,,,,,,,,,,,,,,5.0,1.0,Q3,Yes,1.0,33.0,Offer C,Yes,26.8,No,,Fiber Optic,17.0,No,,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,91.25,2964.05,0.0,130.0,884.4,,No Churn
2152,4307-KTUMW,,,,,,,,,,,California,North Hollywood,91601.0,"34.1692, -118.372498",34.1692,-118.372498,1.0,1.0,Q3,No,,16.0,Offer D,,,Yes,Yes,Fiber Optic,17.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,72.65,1194.3,,0.0,751.84,1946.14,Competitor
2153,9916-AYHTC,1.0,Male,40.0,No,No,No,No,,1.0,United States,California,Bridgeport,93517.0,"38.184583, -119.286558",,-119.28655800000001,3.0,,Q3,No,0.0,1.0,None,Yes,16.91,No,No,,0.0,No,No,No,No,,,,No,Month-to-Month,No,Credit Card,19.65,19.65,0.0,0.0,16.91,,No Churn
2154,5862-BRIXZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
2155,5261-QSHQM,,,,,,,,,,,,,,,,,3.0,,Q3,No,0.0,38.0,None,Yes,33.71,,Yes,Fiber Optic,17.0,No,No,No,No,,No,No,,One Year,,,70.45,2597.6,0.0,0.0,1280.98,3878.58,Price
2156,5380-AFSSK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
2157,8016-NCFVO,1.0,Female,27.0,Yes,No,Yes,,,1.0,United States,California,Los Angeles,90061.0,"33.92128, -118.274186",33.921279999999996,,4.0,1.0,Q3,Yes,3.0,68.0,,Yes,3.41,Yes,Yes,Fiber Optic,,,Yes,Yes,Yes,No,No,No,Yes,,No,Credit Card,90.2,6297.65,0.0,0.0,231.88,6529.53,No Churn
2158,5174-ITUMV,,,,,,,,,,,,,,,,,3.0,1.0,Q3,Yes,1.0,,Offer C,Yes,18.26,,,,3.0,No,Yes,,No,No,Yes,Yes,Yes,,No,Bank Withdrawal,84.95,2169.75,0.0,,474.7600000000001,2644.51,Price
2159,5095-AESKG,1.0,Female,48.0,No,No,,Yes,1.0,,United States,California,Laguna Hills,92653.0,,,-117.717854,4.0,1.0,Q3,,4.0,12.0,None,No,0.0,No,Yes,DSL,22.0,No,No,No,Yes,No,No,No,Yes,One Year,No,Credit Card,30.25,368.85,0.0,0.0,0.0,368.85,No Churn
2160,6397-JNZZG,1.0,,40.0,No,No,Yes,No,0.0,1.0,United States,California,,90606.0,"33.976678, -118.065875",33.976678,-118.065875,4.0,1.0,Q3,Yes,8.0,71.0,Offer A,Yes,26.56,Yes,Yes,,,No,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,93.25,6669.45,0.0,90.0,1885.76,8645.21,No Churn
2161,6591-QGOYB,1.0,,25.0,Yes,,No,No,0.0,1.0,,California,,90291.0,"33.991782, -118.479229",33.991782,-118.479229,4.0,,Q3,No,0.0,72.0,,Yes,48.52,Yes,Yes,Fiber Optic,51.0,Yes,Yes,Yes,Yes,Yes,Yes,,No,Two Year,Yes,Bank Withdrawal,116.45,8013.55,0.0,90.0,3493.44,,No Churn
2162,6082-OQFBA,,,,,,,,,1.0,United States,California,San Rafael,94903.0,"38.018065, -122.546024",38.018065,-122.546024,3.0,1.0,Q3,,0.0,7.0,None,Yes,6.83,No,Yes,,17.0,Yes,No,No,No,No,Yes,Yes,Yes,,,,59.1,369.25,0.0,0.0,47.81,417.06,No Churn
2163,2272-WUSPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
2164,1174-FGIFN,1.0,Female,26.0,Yes,No,No,No,0.0,,United States,California,San Leandro,,"37.687264, -122.15728",,-122.15728,5.0,1.0,Q3,No,0.0,37.0,None,Yes,45.06,Yes,Yes,,82.0,No,No,No,Yes,Yes,Yes,Yes,Yes,,No,Credit Card,100.3,3541.4,0.0,0.0,1667.22,5208.62,No Churn
2165,6845-RGTYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Churn
2166,2481-SBOYW,,,,,,,,,,,,,,,,,4.0,1.0,Q3,No,0.0,23.0,Offer D,Yes,1.58,No,Yes,DSL,47.0,,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.3,1284.2,0.0,0.0,36.34,1320.54,No Churn
2167,4957-TREIR,1.0,,32.0,No,No,No,Yes,4.0,1.0,United States,California,Long Beach,90804.0,"33.783047, -118.1486",33.783046999999996,-118.1486,1.0,,Q3,No,0.0,7.0,Offer E,Yes,20.52,,Yes,Cable,28.0,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Credit Card,95.0,655.5,36.6,10.0,143.64,772.54,Competitor
2168,6646-JPPHA,1.0,,19.0,Yes,,Yes,Yes,2.0,1.0,United States,,,95318.0,"37.654551, -119.822984",37.654551,-119.822984,4.0,1.0,,Yes,7.0,54.0,Offer B,Yes,,Yes,No,,0.0,No,No,No,No,No,No,No,,Two Year,Yes,,24.05,1230.9,0.0,0.0,2245.32,,No Churn
2169,2360-RDGRO,1.0,Male,34.0,No,No,Yes,No,0.0,1.0,United States,California,Orangevale,95662.0,"38.689174, -121.218435",38.689174,-121.21843500000001,2.0,1.0,Q3,Yes,1.0,41.0,None,Yes,15.91,Yes,Yes,DSL,29.0,,No,Yes,No,Yes,Yes,,,One Year,Yes,Bank Withdrawal,73.0,3001.2,0.0,,652.3100000000002,3653.51,Competitor
