Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents
6304-IJFSQ,1.0,Female,40.0,No,No,No,No,
5875-YPQFJ,1.0,Female,25.0,Yes,No,No,No,0.0
8079-XRJRS,1.0,,55.0,No,No,Yes,Yes,3.0
1814-DKOLC,1.0,Female,21.0,Yes,No,Yes,No,0.0
9385-EHGDO,,Female,30.0,No,,,No,0.0
9776-CLUJA,1.0,Male,30.0,No,No,Yes,Yes,3.0
1936-CZAKF,1.0,Female,55.0,No,No,No,No,0.0
4359-INNWN,1.0,Male,45.0,No,No,,No,0.0
3657-COGMW,1.0,Male,27.0,Yes,No,,,0.0
5458-CQJTA,1.0,Female,39.0,No,No,,,0.0
4779-ZGICK,1.0,Male,42.0,,No,,No,0.0
5063-IUOKK,1.0,,20.0,,No,No,Yes,1.0
1635-HDGFT,1.0,Female,45.0,No,No,No,No,0.0
8190-ZTQFB,1.0,Male,46.0,No,No,No,No,0.0
5515-IDEJJ,,Male,45.0,,No,No,No,0.0
8634-CILSZ,1.0,Female,19.0,Yes,No,No,No,0.0
8949-JTMAY,1.0,,26.0,Yes,No,Yes,,0.0
5087-SUURX,1.0,Female,33.0,No,No,Yes,No,0.0
8747-UDCOI,1.0,Female,52.0,No,No,No,No,0.0
7730-IUTDZ,,Female,25.0,Yes,No,Yes,No,0.0
7112-OPOTK,,Male,25.0,Yes,No,Yes,No,0.0
9170-CCKOU,1.0,Male,52.0,No,No,Yes,Yes,2.0
5372-FBKBN,1.0,Female,52.0,No,No,,No,0.0
8080-POTJR,1.0,Female,49.0,No,No,Yes,No,
9818-XQCUV,1.0,Female,30.0,No,No,No,No,0.0
4936-YPJNK,1.0,Female,28.0,Yes,,No,No,
5299-RULOA,1.0,Male,63.0,,,No,No,0.0
6386-SZZKH,1.0,Female,45.0,No,No,No,,0.0
0430-IHCDJ,,Male,48.0,,No,,Yes,2.0
2692-BUCFV,1.0,Male,35.0,,No,,No,0.0
0298-XACET,1.0,Female,53.0,No,,Yes,No,0.0
5317-FLPJF,1.0,Male,38.0,No,No,Yes,Yes,1.0
1448-CYWKC,1.0,Male,40.0,,No,Yes,Yes,2.0
3429-IFLEM,1.0,Female,30.0,No,No,No,,0.0
9300-AGZNL,1.0,Male,23.0,,,Yes,Yes,3.0
6303-KFWSL,1.0,,32.0,,,Yes,No,0.0
9987-LUTYD,,Male,38.0,No,No,No,,0.0
7876-BEUTG,1.0,Female,22.0,Yes,,Yes,No,0.0
2834-SPCJV,1.0,Male,21.0,Yes,No,Yes,No,0.0
8671-KKKOS,1.0,Male,61.0,No,No,,Yes,2.0
8309-PPCED,1.0,Female,19.0,Yes,No,No,No,0.0
4782-OSFXZ,1.0,Male,38.0,No,No,Yes,No,
6806-YDEUL,1.0,Female,44.0,No,No,No,No,
2995-UPRYS,1.0,Female,57.0,No,No,Yes,No,0.0
5075-JSDKI,1.0,Male,,No,No,No,No,0.0
9770-LXDBK,,Female,39.0,No,,Yes,Yes,2.0
4933-BSAIP,1.0,Female,46.0,,No,,,
1640-PLFMP,1.0,Female,31.0,No,No,Yes,No,0.0
6323-AYBRX,1.0,Female,40.0,,No,,No,0.0
5868-YTYKS,1.0,Female,,No,No,,No,0.0
9570-KYEUA,1.0,Male,34.0,No,No,Yes,Yes,1.0
2480-SQIOB,,Male,62.0,No,No,No,No,0.0
6376-GAHQE,1.0,Female,27.0,Yes,No,Yes,,0.0
5956-VKDTT,1.0,,,No,No,Yes,,0.0
3050-GBUSH,1.0,,40.0,No,No,Yes,No,0.0
4433-JCGCG,1.0,Male,24.0,Yes,No,Yes,,2.0
8647-SDTWQ,1.0,Male,26.0,Yes,No,Yes,Yes,2.0
0872-JCPIB,1.0,Male,61.0,No,No,No,No,0.0
6302-JGYRJ,1.0,,25.0,Yes,No,,No,0.0
5727-MYATE,1.0,Female,50.0,No,No,No,No,0.0
5542-DHSXL,1.0,Female,55.0,No,No,Yes,No,0.0
6513-EECDB,,Female,,No,No,Yes,,2.0
0807-ZABDG,,Male,44.0,No,No,Yes,,
9537-JALFH,1.0,Female,51.0,,No,Yes,,0.0
7860-UXCRM,1.0,Female,48.0,,No,No,No,0.0
1921-KYSAY,1.0,Male,50.0,No,No,Yes,Yes,2.0
7503-QQRVF,1.0,Female,38.0,No,No,No,No,0.0
9030-QGZNL,1.0,Female,58.0,No,No,No,No,0.0
7073-QETQY,1.0,,35.0,No,No,No,No,0.0
2250-IVBWA,1.0,Female,47.0,No,No,Yes,No,0.0
1682-VCOIO,,Female,42.0,No,No,,,3.0
4011-ARPHK,1.0,Female,,Yes,No,No,No,0.0
1849-RJYIG,1.0,Male,57.0,No,No,,No,0.0
9576-ANLXO,1.0,Female,31.0,No,No,No,,0.0
2351-BKRZW,1.0,Female,19.0,Yes,No,Yes,,
5605-IYGFG,1.0,,51.0,No,,No,No,0.0
3898-BSJYF,,Female,25.0,Yes,No,Yes,No,0.0
1427-VERSM,1.0,Female,42.0,No,No,No,No,0.0
2604-IJPDU,1.0,,44.0,No,,No,Yes,3.0
0412-UCCNP,1.0,,33.0,No,No,Yes,No,0.0
9674-EHPPG,1.0,Male,20.0,Yes,No,No,Yes,1.0
7247-XOZPB,1.0,Female,37.0,,No,No,No,0.0
8232-UTFOZ,1.0,Female,49.0,No,No,Yes,Yes,2.0
0568-ONFPC,1.0,,27.0,,,,No,
5626-MGTUK,1.0,Male,57.0,No,No,Yes,No,
1840-BIUOG,1.0,Male,53.0,,,Yes,Yes,1.0
4891-NLUBA,1.0,Female,58.0,No,No,No,No,0.0
9659-ZTWSM,1.0,Female,54.0,No,No,Yes,No,0.0
5032-MIYKT,1.0,Male,59.0,No,No,Yes,No,0.0
4304-TSPVK,1.0,Male,40.0,No,,Yes,No,0.0
6458-CYIDZ,1.0,Male,28.0,Yes,No,Yes,Yes,2.0
3594-KADLU,1.0,Female,53.0,No,No,No,No,0.0
0396-HUJBP,1.0,Female,37.0,,No,Yes,,0.0
3838-OZURD,1.0,Male,23.0,Yes,No,Yes,,3.0
7979-CORPM,1.0,Male,36.0,No,No,No,,0.0
2753-JMMCV,1.0,,20.0,Yes,,Yes,,2.0
6185-TASNN,1.0,,62.0,No,No,,No,0.0
6653-CBBOM,1.0,Male,,,No,Yes,,0.0
3537-HPKQT,1.0,Male,28.0,Yes,No,,No,0.0
2439-LYPMQ,1.0,Female,23.0,Yes,No,Yes,Yes,2.0
0082-LDZUE,1.0,Female,61.0,No,No,Yes,Yes,2.0
2580-ASVVY,1.0,Male,44.0,No,No,Yes,Yes,
8739-WWKDU,1.0,,60.0,No,No,No,Yes,3.0
2673-ZALNP,1.0,,30.0,No,No,Yes,,2.0
4135-FRWKJ,1.0,Female,47.0,No,No,No,No,
3569-VLDHH,1.0,Male,52.0,No,No,Yes,,2.0
3620-EHIMZ,1.0,Female,56.0,,No,Yes,,0.0
2371-KFUOG,,Female,49.0,No,No,Yes,No,0.0
6103-LIANB,1.0,,24.0,Yes,No,No,No,
7216-EWTRS,1.0,Male,,No,No,Yes,,2.0
9885-AIBVB,1.0,Female,43.0,No,No,Yes,Yes,3.0
0361-HJRDX,1.0,Female,,No,,Yes,No,0.0
9066-QRSDU,1.0,Female,61.0,No,No,,No,0.0
5982-PSMKW,1.0,Female,58.0,No,,Yes,Yes,2.0
8393-JMVMB,1.0,Male,43.0,No,No,Yes,No,0.0
5712-AHQNN,1.0,Male,24.0,Yes,No,,Yes,1.0
1228-ZLNBX,1.0,Male,31.0,No,,Yes,Yes,3.0
4558-CGYCZ,1.0,,28.0,Yes,No,No,No,0.0
0788-DXBFY,1.0,Male,60.0,No,No,No,No,0.0
6933-FHBZC,1.0,Male,53.0,No,No,Yes,Yes,3.0
9470-RTWDV,1.0,Male,36.0,No,No,No,No,0.0
2739-CCZMB,1.0,Female,23.0,Yes,No,Yes,No,0.0
9107-UKCKY,1.0,Female,54.0,No,No,Yes,No,0.0
7176-WRTNX,1.0,Male,64.0,No,No,Yes,Yes,1.0
4947-DSMXK,1.0,Male,24.0,Yes,No,Yes,,2.0
4412-YLTKF,1.0,Male,37.0,No,No,No,No,0.0
7044-YAACC,,Male,37.0,No,No,Yes,No,0.0
6732-VAILE,1.0,,38.0,No,No,No,No,0.0
9940-HPQPG,1.0,Male,29.0,Yes,No,Yes,,
6963-EZQEE,1.0,Female,,No,No,No,No,0.0
0117-LFRMW,1.0,Male,48.0,No,No,Yes,Yes,3.0
5243-SAOTC,1.0,Male,32.0,,No,No,No,0.0
7410-OIEDU,1.0,Male,,No,No,No,Yes,2.0
4709-LKHYG,1.0,Male,57.0,No,No,Yes,Yes,1.0
5893-PYOLZ,1.0,Male,,Yes,,No,No,0.0
6960-HVYXR,1.0,Female,47.0,No,,No,No,
6538-POCHL,,Male,23.0,Yes,No,Yes,,9.0
5897-ZYEKH,1.0,Female,44.0,No,No,No,,3.0
9154-QDGTH,1.0,Female,,,No,Yes,Yes,2.0
5993-JSUWV,1.0,Female,63.0,No,No,No,No,0.0
5709-LVOEQ,1.0,Male,57.0,No,No,Yes,Yes,
4369-HTUIF,1.0,Female,,Yes,,,No,0.0
0607-MVMGC,1.0,Male,38.0,No,No,No,No,0.0
7839-QRKXN,,Male,,No,No,No,No,
3668-QPYBK,1.0,Male,44.0,,No,No,No,0.0
5868-YWPDW,1.0,Female,31.0,No,No,Yes,Yes,2.0
7138-GIRSH,1.0,Female,24.0,Yes,No,,No,0.0
7244-KXYZN,1.0,,46.0,No,No,No,Yes,1.0
6691-CCIHA,1.0,Female,50.0,No,No,Yes,No,0.0
7404-JLKQG,,Female,21.0,Yes,No,Yes,Yes,3.0
7548-SEPYI,1.0,Female,24.0,Yes,No,,,1.0
1110-KYLGQ,1.0,Female,41.0,No,No,Yes,No,0.0
7799-DSEWS,1.0,Male,28.0,Yes,No,No,Yes,1.0
2546-KZAAT,1.0,Male,46.0,No,No,Yes,Yes,2.0
0191-EQUUH,1.0,Female,21.0,Yes,No,Yes,No,
4833-QTJNO,1.0,,23.0,,No,No,No,0.0
7343-EOBEU,1.0,Male,53.0,No,No,No,No,
4760-THGOT,1.0,Female,,No,No,No,No,
8603-IJWDN,1.0,Male,56.0,,No,,Yes,3.0
5469-CTCWN,1.0,Male,,Yes,No,No,No,0.0
3694-DELSO,1.0,Female,38.0,No,No,No,No,0.0
2387-KDZQY,1.0,Male,,,No,No,No,0.0
7951-QKZPL,1.0,,48.0,No,,,No,0.0
2153-MREFK,1.0,Male,35.0,No,No,No,No,0.0
3194-ORPIK,1.0,Male,61.0,,,,No,
5816-SCGFC,1.0,,44.0,No,No,Yes,Yes,3.0
1848-LBZHY,1.0,Female,44.0,No,No,No,Yes,
4654-ULTTN,,Female,38.0,No,,No,No,
0727-BNRLG,1.0,Male,61.0,No,No,Yes,No,0.0
4298-OYIFC,1.0,Male,22.0,Yes,No,Yes,Yes,3.0
0512-FLFDW,1.0,Female,27.0,Yes,No,Yes,,3.0
0114-RSRRW,,Female,,No,No,,Yes,
5605-XNWEN,1.0,,55.0,No,No,No,,0.0
8659-HDIYE,1.0,Male,25.0,Yes,No,Yes,Yes,1.0
7503-ZGUZJ,1.0,,,,No,Yes,Yes,1.0
8752-STIVR,1.0,Female,30.0,No,No,No,No,0.0
0442-ZXKVS,1.0,Male,23.0,Yes,,,No,0.0
7977-HXJKU,1.0,Female,20.0,Yes,No,Yes,Yes,2.0
2236-HILPA,1.0,Female,30.0,No,,No,No,0.0
1121-QSIVB,1.0,Male,61.0,No,No,No,Yes,1.0
8319-QBEHW,1.0,Male,62.0,No,,Yes,No,0.0
8715-KKTFG,1.0,,61.0,No,No,Yes,Yes,1.0
5889-LFOLL,1.0,Female,30.0,No,No,No,No,0.0
3521-MNKLV,1.0,Female,55.0,,No,Yes,No,0.0
0771-CHWSK,1.0,Male,,,No,,No,
1270-XKUCC,1.0,Female,40.0,No,No,,Yes,
6754-LZUKA,1.0,Female,51.0,No,No,No,No,0.0
2322-VCZHZ,1.0,Female,,,No,No,No,0.0
3021-VLNRJ,1.0,Male,38.0,No,No,No,No,0.0
0947-MUGVO,1.0,Male,33.0,No,No,Yes,Yes,1.0
5242-UOWHD,1.0,,,No,No,,No,0.0
0292-WEGCH,1.0,Female,44.0,No,No,Yes,Yes,1.0
1452-VOQCH,,Male,,No,No,No,No,0.0
0921-OHLVP,1.0,,57.0,,No,Yes,Yes,3.0
2054-PJOCK,1.0,Female,,No,No,Yes,No,0.0
7515-LODFU,1.0,Female,56.0,No,No,Yes,No,0.0
2706-QZIHY,1.0,Female,,No,No,Yes,No,0.0
3066-RRJIO,1.0,Male,,No,No,,No,0.0
1025-FALIX,1.0,Female,34.0,No,No,Yes,,
0281-CNTZX,1.0,Male,44.0,No,No,No,Yes,1.0
7892-POOKP,1.0,Male,24.0,Yes,No,Yes,,1.0
9565-FLVCG,1.0,Male,37.0,No,No,Yes,,2.0
4815-TUMEQ,1.0,Female,43.0,No,No,Yes,,
0397-ZXWQF,1.0,Male,20.0,Yes,No,Yes,No,0.0
1627-AFWVJ,1.0,,42.0,No,No,No,No,
2522-WLNSF,1.0,,45.0,No,No,Yes,No,0.0
7593-XFKDI,1.0,Female,,No,,Yes,No,0.0
9874-QLCLH,1.0,Male,19.0,Yes,,Yes,,3.0
1732-FEKLD,1.0,Female,51.0,No,No,No,No,0.0
6080-TCMYC,1.0,Male,,No,No,No,No,0.0
1585-MQSSU,1.0,,39.0,No,No,Yes,No,0.0
9272-LSVYH,1.0,Female,41.0,No,No,Yes,,2.0
8201-AAXCB,1.0,,43.0,No,,Yes,,3.0
6128-DAFVY,1.0,,22.0,Yes,No,No,Yes,1.0
5945-AZYHT,1.0,Male,25.0,Yes,No,Yes,Yes,3.0
5566-SOEZD,1.0,Female,45.0,No,No,No,No,0.0
1177-XZBJL,1.0,Female,59.0,No,No,Yes,No,0.0
9269-CQOOL,1.0,Male,39.0,No,No,Yes,Yes,2.0
5311-IHLEI,1.0,Male,51.0,No,No,,,0.0
4472-VESGY,1.0,Male,,,No,No,No,0.0
9399-APLBT,1.0,Male,31.0,,No,Yes,Yes,1.0
3378-AJRAO,,Female,48.0,No,No,Yes,Yes,
9504-DSHWM,1.0,Female,61.0,No,No,Yes,Yes,1.0
9800-OUIGR,1.0,Male,23.0,Yes,No,,Yes,2.0
9500-LTVBP,1.0,Female,46.0,,No,Yes,No,
5201-USSQZ,1.0,Female,,No,No,No,No,0.0
0320-DWVTU,1.0,Male,33.0,No,No,No,,0.0
1032-MAELW,1.0,Female,27.0,Yes,No,,No,0.0
6969-MVBAI,1.0,Female,20.0,Yes,,Yes,No,
2657-ALMWY,1.0,Female,30.0,No,No,No,,0.0
8740-CRYFY,,,43.0,No,,No,No,0.0
8706-HRADD,1.0,Male,49.0,No,No,Yes,No,0.0
5003-XZWWO,1.0,Male,35.0,No,No,No,No,0.0
7811-JIVPF,1.0,Female,22.0,Yes,No,No,No,0.0
8042-RNLKO,1.0,Male,46.0,No,No,,No,0.0
6267-DCFFZ,,Female,43.0,,No,Yes,,2.0
1656-DRSMG,1.0,Male,33.0,No,No,Yes,Yes,4.0
5985-BEHZK,1.0,Female,44.0,No,No,Yes,Yes,3.0
2133-TSRRM,1.0,Female,52.0,No,No,Yes,Yes,
9081-WWXKP,1.0,Male,19.0,Yes,No,Yes,Yes,3.0
5848-FHRFC,1.0,Female,42.0,No,No,Yes,Yes,3.0
0580-PIQHM,1.0,,61.0,No,No,Yes,No,0.0
6556-DBKZF,1.0,Female,31.0,No,No,,No,0.0
9754-CLVZW,1.0,Female,38.0,No,No,Yes,Yes,2.0
1156-ZFYDO,1.0,,41.0,No,No,No,No,0.0
5156-UMKOW,1.0,Male,56.0,,No,No,No,0.0
5248-KWLAR,1.0,Female,,,No,,Yes,2.0
9537-VHDTA,1.0,Female,,No,No,Yes,No,0.0
5020-ZSTTY,1.0,Female,49.0,No,No,No,No,0.0
0684-AOSIH,1.0,Female,21.0,Yes,,Yes,Yes,2.0
3547-LQRIK,1.0,Male,26.0,,No,,Yes,3.0
8851-RAGOV,1.0,Female,52.0,No,No,No,No,0.0
6705-LNMDD,1.0,Female,38.0,No,No,No,No,0.0
6121-VZNQB,1.0,Female,57.0,No,No,Yes,,2.0
2040-XBAVJ,1.0,Female,25.0,,No,Yes,No,0.0
4988-IQIGL,1.0,Female,30.0,No,No,Yes,No,0.0
6110-OHIHY,1.0,Female,63.0,No,No,Yes,,3.0
7167-PCEYD,1.0,Male,53.0,No,No,,No,
4299-SIMNS,1.0,Female,56.0,,No,No,No,0.0
3740-RLMVT,1.0,Female,23.0,Yes,No,No,No,0.0
5353-WILCI,,Female,53.0,No,,No,No,0.0
4625-LAMOB,1.0,Female,,No,No,,,2.0
4174-LPGTI,,Female,,No,No,Yes,Yes,3.0
3227-WLKLI,1.0,Female,56.0,No,No,No,No,0.0
7976-CICYS,1.0,Female,,,No,No,No,0.0
0929-HYQEW,1.0,Female,23.0,,No,,No,0.0
4018-KJYUY,1.0,Female,23.0,Yes,,No,,0.0
3550-SAHFP,1.0,Female,43.0,No,No,Yes,Yes,3.0
2675-IJRGJ,1.0,,47.0,No,No,No,No,0.0
1089-XZWHH,1.0,Male,47.0,No,No,Yes,,1.0
5666-MBJPT,1.0,Male,22.0,Yes,No,No,No,0.0
1569-TTNYJ,,Male,,Yes,No,,No,0.0
1927-QEWMY,1.0,Male,48.0,No,,Yes,Yes,
7328-OWMOM,,Male,32.0,,No,No,,0.0
0336-PIKEI,1.0,Female,60.0,No,No,No,No,0.0
4522-AKYLR,1.0,Female,49.0,No,No,No,No,0.0
5226-NOZFC,1.0,,52.0,No,No,Yes,No,0.0
3166-PNEOF,1.0,Female,63.0,No,No,,No,0.0
2887-JPYLU,1.0,Female,35.0,No,No,Yes,No,0.0
1206-EHBDD,1.0,Male,28.0,Yes,,No,,
9087-EYCPR,1.0,Female,19.0,Yes,No,Yes,Yes,3.0
0513-RBGPE,,Female,50.0,No,No,No,No,0.0
5383-MMTWC,1.0,Male,55.0,No,No,No,No,0.0
9233-PSYHO,,Female,40.0,No,No,No,No,0.0
8775-ERLNB,1.0,Female,44.0,No,,No,No,0.0
6778-YSNIH,1.0,Female,,No,No,Yes,Yes,3.0
5651-YLPRD,1.0,,62.0,No,,No,No,0.0
3656-TKRVZ,,Female,32.0,No,No,No,No,0.0
9955-QOPOY,1.0,Female,38.0,No,No,Yes,Yes,3.0
1091-SOZGA,1.0,,57.0,No,No,No,No,
8606-OEGQZ,1.0,,28.0,Yes,,No,Yes,1.0
5997-OPVFA,1.0,Female,64.0,No,No,No,No,0.0
3247-ZVOUO,,Female,52.0,No,No,Yes,No,0.0
3663-MITLP,1.0,Male,19.0,Yes,No,Yes,Yes,3.0
7228-OMTPN,1.0,Male,48.0,,No,No,,2.0
3519-ZKXGG,1.0,Female,41.0,No,No,No,No,0.0
4083-BFNYK,1.0,Female,21.0,Yes,No,Yes,Yes,1.0
0743-HNPFG,1.0,Male,25.0,Yes,No,,No,0.0
3255-GRXMG,1.0,Male,31.0,No,No,No,No,0.0
4220-TINQT,1.0,Female,28.0,,,No,No,
5337-IIWKZ,1.0,Male,62.0,No,No,,No,
3092-IGHWF,1.0,Male,35.0,No,No,Yes,Yes,3.0
8064-RAVOH,1.0,Male,63.0,No,No,Yes,No,
4227-OJHAL,1.0,Male,48.0,No,,No,No,0.0
3234-VKACU,1.0,Male,26.0,Yes,No,,No,0.0
7963-SHNDT,1.0,Male,58.0,No,No,Yes,Yes,3.0
7622-FWGEW,1.0,Male,64.0,No,,Yes,No,
5153-LXKDT,1.0,Female,,Yes,No,No,No,0.0
8224-IVVPA,1.0,Female,46.0,No,No,Yes,No,
9499-XPZXM,1.0,Male,27.0,Yes,No,No,No,0.0
7968-QUXNS,1.0,Female,54.0,,No,No,No,0.0
5077-DXTCG,,Female,21.0,,No,Yes,Yes,1.0
3800-LYTRK,1.0,Male,62.0,No,No,No,No,0.0
7943-RQCHR,1.0,Female,29.0,Yes,No,Yes,Yes,5.0
8540-ZQGEA,1.0,Female,44.0,No,No,Yes,No,0.0
9117-SHLZX,,Male,47.0,No,No,No,No,0.0
1684-FLBGS,1.0,,28.0,Yes,No,No,No,0.0
8338-QIUNR,1.0,Female,26.0,Yes,No,No,No,0.0
4083-EUGRJ,1.0,Male,23.0,Yes,,,No,0.0
8901-UPRHR,1.0,Female,35.0,No,No,Yes,Yes,1.0
2087-QAREY,1.0,Male,39.0,No,No,Yes,Yes,1.0
5828-AVIPD,1.0,Male,28.0,Yes,No,Yes,Yes,2.0
4631-OACRM,1.0,Male,42.0,No,,No,Yes,2.0
4872-JCVCA,1.0,Female,31.0,No,No,,No,0.0
5482-VXSXJ,1.0,Male,45.0,No,No,No,No,0.0
3346-BRMIS,1.0,Female,46.0,No,No,No,,0.0
0365-GXEZS,1.0,Female,51.0,No,No,No,Yes,3.0
9518-XXBXE,1.0,Female,27.0,,No,Yes,No,0.0
4522-XRWWI,1.0,Male,,No,No,No,No,0.0
3454-JFUBC,1.0,,47.0,,No,No,No,0.0
5619-XZZKR,1.0,Female,30.0,No,,Yes,Yes,1.0
4660-IRIBM,1.0,Female,35.0,,No,Yes,,0.0
7698-YFGEZ,1.0,Male,64.0,No,No,No,No,0.0
2478-EEWWM,1.0,Male,51.0,No,No,Yes,No,0.0
3726-TBHQT,,Female,54.0,,No,Yes,No,0.0
9424-CMPOG,1.0,Female,60.0,No,No,Yes,Yes,3.0
8000-REIQB,,Male,63.0,,,No,,0.0
1291-CUOCY,1.0,Male,23.0,Yes,,Yes,Yes,1.0
8329-IBCTI,1.0,Male,33.0,,No,No,No,0.0
4929-XIHVW,,Female,21.0,Yes,No,Yes,Yes,1.0
0463-ZSDNT,,Male,,No,,No,No,0.0
1131-SUEKT,,Male,,No,No,Yes,,0.0
0164-XAIRP,1.0,Female,,No,No,,Yes,1.0
9909-IDLEK,1.0,Male,31.0,No,No,,No,0.0
3104-OWCGK,1.0,Male,20.0,Yes,No,No,No,0.0
4075-WKNIU,1.0,,28.0,Yes,No,No,No,0.0
8100-HZZLJ,1.0,Male,21.0,,No,No,No,0.0
3791-LGQCY,1.0,,,No,No,,Yes,2.0
4188-FRABG,1.0,Male,31.0,No,No,Yes,,1.0
8124-NZVGJ,1.0,Male,,No,No,No,,0.0
8148-NLEGT,1.0,Female,37.0,,No,Yes,No,0.0
2587-YNLES,1.0,Female,,Yes,No,No,Yes,2.0
9138-EFSMO,1.0,Female,57.0,No,No,,No,0.0
6030-REHUX,1.0,Female,,,No,Yes,Yes,3.0
8495-LJDFO,1.0,Female,49.0,No,No,Yes,Yes,2.0
6625-UTXEW,1.0,Male,37.0,No,No,No,No,0.0
0468-YRPXN,1.0,Male,27.0,Yes,No,No,No,0.0
3466-BYAVD,1.0,Male,26.0,Yes,No,Yes,Yes,2.0
4724-WXVWF,1.0,Female,33.0,No,No,Yes,No,0.0
5569-KGJHX,1.0,Female,20.0,Yes,No,No,No,0.0
9680-NIAUV,1.0,Male,19.0,,No,,Yes,2.0
5959-BELXA,1.0,Male,61.0,No,No,Yes,Yes,2.0
7876-AEHIG,1.0,Male,19.0,Yes,No,,Yes,1.0
6857-VWJDT,1.0,Female,,No,No,,No,0.0
2616-FLVQC,,,30.0,No,No,No,No,0.0
6244-BESBM,1.0,Female,34.0,,No,No,No,0.0
0689-NKYLF,1.0,Male,27.0,Yes,No,No,No,0.0
5918-VUKWP,1.0,Female,51.0,No,No,No,No,0.0
0022-TCJCI,1.0,Female,37.0,No,No,Yes,No,0.0
0515-YPMCW,,Male,53.0,No,No,No,Yes,2.0
2642-DTVCO,1.0,Female,58.0,No,No,Yes,Yes,3.0
3969-JQABI,1.0,Female,47.0,No,No,Yes,,2.0
6322-PJJDJ,1.0,Female,49.0,No,No,Yes,No,0.0
5348-CAGXB,1.0,Male,47.0,No,,No,Yes,2.0
4831-EOBFE,1.0,Male,40.0,No,No,Yes,Yes,
3786-WOVKF,1.0,Female,40.0,No,No,Yes,Yes,3.0
3877-JRJIP,,Male,20.0,Yes,No,No,No,0.0
9572-WUKSB,1.0,,32.0,No,No,Yes,Yes,2.0
9938-ZREHM,,Female,40.0,No,No,Yes,No,0.0
7717-BICXI,1.0,Male,34.0,No,No,No,No,0.0
0208-BPQEJ,,Male,39.0,No,No,Yes,No,0.0
3597-YASZG,1.0,Male,57.0,No,No,Yes,No,
3259-QMXUN,1.0,,48.0,,No,No,No,0.0
9283-LZQOH,1.0,Female,34.0,No,No,Yes,No,0.0
7873-CVMAW,1.0,Male,45.0,No,No,No,No,0.0
7123-WQUHX,1.0,Male,37.0,No,No,No,No,0.0
0463-WZZKO,1.0,Male,33.0,No,No,Yes,No,0.0
5175-WLYXL,1.0,Female,,Yes,,No,No,0.0
6288-LBEAR,1.0,Male,57.0,No,,Yes,Yes,2.0
4854-CIDCF,1.0,Male,56.0,,No,No,No,0.0
8041-TMEID,1.0,Female,23.0,,No,No,No,0.0
0082-OQIQY,1.0,Female,34.0,No,No,Yes,Yes,1.0
0222-CNVPT,1.0,Male,28.0,Yes,No,No,No,0.0
1624-WOIWJ,1.0,Female,19.0,Yes,No,No,No,0.0
7838-LAZFO,1.0,Female,27.0,Yes,No,Yes,Yes,1.0
2999-AANRQ,1.0,Female,54.0,No,No,No,,0.0
4707-YNOQA,,Female,59.0,No,No,,,0.0
8224-KDLKN,,Male,33.0,No,No,Yes,Yes,3.0
2242-MFOTG,1.0,Female,,Yes,No,No,No,0.0
5173-ZXXXL,1.0,Female,44.0,No,No,Yes,,1.0
2272-WUSPA,1.0,Male,42.0,No,No,Yes,No,0.0
5204-QZXPU,1.0,,,Yes,No,No,No,0.0
8378-LKJAF,1.0,Male,36.0,No,No,Yes,Yes,3.0
4079-ULGFR,1.0,Male,63.0,No,No,Yes,Yes,2.0
4873-ILOLJ,1.0,Male,42.0,No,No,No,No,0.0
4806-DXQCE,1.0,Female,,No,No,Yes,Yes,3.0
8344-WFMFH,1.0,Female,27.0,Yes,No,Yes,,0.0
2819-GWENI,1.0,Male,45.0,No,,No,,0.0
2789-CZANW,1.0,Male,53.0,No,No,No,No,0.0
9992-RRAMN,1.0,Female,61.0,No,,,Yes,2.0
9253-QXKBE,1.0,Female,31.0,,No,No,No,0.0
6050-IJRHS,1.0,Female,,Yes,,No,No,0.0
3266-FTKHB,,Male,48.0,No,No,No,No,0.0
4785-NKHCX,1.0,Female,47.0,No,No,Yes,Yes,3.0
3973-SKMLN,1.0,Female,25.0,Yes,No,Yes,No,0.0
1641-RQDAY,1.0,Male,62.0,No,No,No,No,0.0
8908-SLFCJ,1.0,Male,56.0,No,No,Yes,No,0.0
0234-TEVTT,1.0,Male,23.0,Yes,No,No,No,0.0
6476-EPYZR,1.0,Female,55.0,No,,Yes,No,0.0
9601-BRXPO,1.0,Female,42.0,No,No,No,No,0.0
8092-NLTGF,1.0,Male,36.0,No,No,Yes,Yes,1.0
6917-FIJHC,1.0,Female,30.0,No,No,No,No,0.0
8670-MEFCP,1.0,Male,21.0,Yes,No,,Yes,3.0
4628-CTTLA,1.0,Female,54.0,No,,Yes,No,0.0
7427-AUFPY,1.0,Male,34.0,No,No,,No,0.0
6827-IEAUQ,1.0,Male,39.0,No,No,No,No,0.0
9462-MJUAW,,Female,21.0,Yes,No,No,No,0.0
1410-RSCMR,1.0,Male,,No,,No,No,0.0
3658-KIBGF,1.0,Female,,No,No,Yes,Yes,2.0
4909-JOUPP,1.0,Male,19.0,Yes,No,Yes,Yes,
7905-TVXTA,1.0,Female,49.0,No,No,Yes,No,0.0
6435-VWCCY,1.0,Female,39.0,No,No,Yes,Yes,2.0
7409-JURKQ,1.0,Female,38.0,No,No,No,No,
5329-KRDTM,1.0,,,No,No,Yes,Yes,1.0
