Customer ID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude
6311-UEUME,1.0,United States,California,,95441.0,"38.731771, -123.064272",38.731771,-123.064272
0301-KOBTQ,1.0,United States,California,Graton,,"38.434362, -122.86891",38.434362,-122.86891
1536-HBSWP,1.0,United States,California,Guerneville,95446.0,"38.52576, -123.013347",38.52576,-123.013347
4730-AWNAU,1.0,,California,Healdsburg,95448.0,"38.618347, -122.908422",38.618347,-122.908422
0733-VUNUW,1.0,United States,California,Hopland,95449.0,"38.93706, -123.118111",38.93706,-123.118111
7225-IILWY,1.0,United States,California,Jenner,95450.0,,38.505995,-123.187019
4402-FTBXC,1.0,United States,California,,95452.0,"38.419525, -122.521585",38.419525,-122.521585
7841-TZDMQ,1.0,United States,California,Lakeport,95453.0,"39.080469, -122.955176",,-122.955176
7538-GWHML,1.0,United States,California,Little River,,"39.245911, -123.77214",39.245911,-123.77214
4658-HCOHW,,,California,,,"38.925545, -122.549083",,-122.549083
6229-LSCKB,1.0,United States,California,Lucerne,95458.0,"39.141934, -122.770679",39.141934,-122.770679
3978-YNKDD,1.0,United States,,Middletown,95461.0,,38.787446,-122.58675
9480-BQJEI,1.0,United States,California,Monte Rio,95462.0,"38.471049, -123.015549",,-123.015549
8261-GWDBQ,1.0,United States,California,Occidental,95465.0,"38.415003, -122.998726",38.415003,-122.998726
9367-WXLCH,1.0,United States,California,,,,39.094102,-123.500853
1183-CANVH,1.0,United States,California,Point Arena,95468.0,"38.911299, -123.609588",38.911299,
5186-EJEGL,1.0,,,Potter Valley,95469.0,"39.408634, -123.045516",39.408634,-123.045516
8582-KRHPJ,,United States,,Sebastopol,95472.0,"38.398815, -122.861923",38.398815,-122.861923
8816-VXNZD,1.0,United States,California,Sonoma,95476.0,"38.25485, -122.461799",38.25485,-122.461799
4063-EIKNQ,1.0,United States,California,Upper Lake,95485.0,"39.220368, -122.907693",39.220368,-122.907693
4318-RAJVY,1.0,United States,California,Willits,95490.0,"39.492046, -123.375818",39.492046,-123.375818
4123-DVHPH,,United States,California,Windsor,95492.0,"38.527297, -122.810044",38.527297,-122.810044
6833-JMZYP,1.0,United States,California,Yorkville,95494.0,"38.888351, -123.239647",,-123.239647
5260-UMPWX,,United States,California,The Sea Ranch,95497.0,"38.696659, -123.436861",38.696659,-123.436861
0112-QWPNC,1.0,United States,,Eureka,95501.0,,40.796621,-124.15428
2176-LVPNX,1.0,United States,California,Eureka,95503.0,"40.737431, -124.108897",,-124.108897
9929-PLVPA,1.0,United States,California,Blocksburg,95514.0,"40.309088, -123.668201",40.309088,-123.668201
4910-AQFFX,1.0,,California,Arcata,95521.0,"40.839958, -124.003757",40.839958,-124.003757
5144-TVGLP,1.0,United States,California,Burnt Ranch,95527.0,,40.854512,-123.450097
2632-IVXVF,1.0,United States,California,Carlotta,95528.0,"40.497283, -123.93037",40.497283,-123.93037
9445-ZUEQE,1.0,United States,California,Fortuna,95540.0,"40.584991, -124.121504",40.584991,
8532-UEFWH,1.0,United States,California,Garberville,95542.0,"40.057784, -123.679461",40.057784,-123.679461
3701-SFMUH,1.0,United States,California,Gasquet,95543.0,"41.867908, -123.794144",,-123.794144
3451-VAWLI,1.0,United States,California,Hoopa,,"41.163637, -123.704841",41.163637,
3198-VELRD,1.0,United States,California,Hydesville,,"40.557314, -124.081662",40.557314,-124.081662
0898-XCGTF,1.0,United States,California,Kneeland,95549.0,"40.664483, -123.865325",40.664483,-123.865325
8644-XYTSV,1.0,United States,California,Mad River,95552.0,"40.390301, -123.412327",40.390301,-123.412327
4231-LZUYM,1.0,United States,,Myers Flat,,"40.267158, -123.805913",40.267158,-123.805913
6135-OZQVA,1.0,United States,,,95555.0,"41.336354, -124.044354",41.336354,-124.044354
6338-AVWCY,,United States,California,Orleans,95556.0,"41.269521, -123.546958",41.269521,-123.546958
9501-UKKNL,1.0,United States,California,,95559.0,"40.184094, -123.745487",40.184094,-123.745487
0707-HOVVN,1.0,United States,California,Redway,95560.0,"40.142256, -123.852927",40.142256,-123.852927
1095-JUDTC,1.0,United States,California,Samoa,95564.0,"40.809636, -124.189977",,-124.189977
8413-YNHNV,1.0,United States,California,Scotia,95565.0,"40.440636, -124.098739",40.440636,-124.098739
4671-LXRDQ,1.0,United States,California,Redcrest,,"40.363446, -123.835041",40.363446,-123.835041
0419-YAAPX,1.0,United States,California,,95573.0,"40.949012, -123.655847",,-123.655847
6918-UMQCG,,United States,California,Leggett,95585.0,"39.873371, -123.741474",39.873371,-123.741474
2320-JRSDE,1.0,United States,,Piercy,,,39.955587,-123.681175
3528-HFRIQ,1.0,United States,California,Zenia,95595.0,,40.170357,-123.417298
5268-DSMNQ,1.0,United States,California,Auburn,95603.0,"38.912881, -121.082766",38.912881,-121.082766
3640-JQGJG,,United States,California,West Sacramento,95605.0,"38.592745, -121.540036",,-121.540036
4588-YBNIB,1.0,United States,California,Brooks,95606.0,"38.809804, -122.241383",,-122.241383
5712-PTIWW,1.0,United States,California,Capay,95607.0,,38.681651,-122.130569
6439-LAJXL,1.0,United States,California,Citrus Heights,95610.0,"38.69508, -121.271616",38.69508,-121.271616
0212-ISBBF,,United States,California,Clarksburg,95612.0,"38.384648, -121.578701",38.384648,-121.578701
6837-HAEVO,1.0,United States,California,Cool,95614.0,"38.880622, -120.973865",38.880622,-120.973865
1293-BSEUN,1.0,United States,California,Courtland,95615.0,"38.311609, -121.554034",38.311609,-121.554034
2656-TABEH,1.0,United States,California,Citrus Heights,95621.0,"38.69549, -121.307864",38.69549,-121.307864
6870-ECSHE,1.0,United States,California,El Dorado,95623.0,"38.63153, -120.842609",38.63153,-120.842609
0625-AFOHS,1.0,United States,,Esparto,95627.0,"38.834469, -122.127193",38.834469,-122.127193
7089-XXAYG,1.0,United States,California,Fair Oaks,95628.0,"38.652065, -121.25441",38.652065,-121.25441
7643-RCHXS,1.0,United States,California,Fiddletown,95629.0,"38.513484, -120.704613",38.513484,-120.704613
2141-RRYGO,1.0,United States,California,Foresthill,95631.0,"39.031876, -120.811141",39.031876,-120.811141
0093-XWZFY,1.0,United States,,Galt,95632.0,"38.274451, -121.259201",38.274451,-121.259201
8735-NBLWT,1.0,United States,California,Garden Valley,95633.0,"38.852544, -120.837669",,
4471-KXAUH,1.0,United States,California,Georgetown,95634.0,,,-120.785514
1679-JRFBR,1.0,United States,California,Grizzly Flats,95636.0,,38.636102,-120.522149
1084-MNSMJ,1.0,United States,California,Guinda,95637.0,"38.830739, -122.196202",38.830739,
2990-IAJSV,1.0,,California,Herald,95638.0,"38.313447, -121.123886",,-121.123886
0575-CUQOV,1.0,United States,California,Ione,95640.0,,38.33788,-120.954202
0719-SYFRB,1.0,United States,,Isleton,95641.0,"38.154823, -121.601358",38.154823,
7989-AWGEH,1.0,United States,,Kirkwood,95646.0,"38.631489, -120.015167",38.631489,-120.015167
2809-ILCYT,1.0,United States,California,,95650.0,"38.809175, -121.171375",38.809175,-121.171375
1492-QGCLU,1.0,United States,California,Lotus,95651.0,"38.815515, -120.916997",38.815515,-120.916997
3213-VVOLG,,United States,California,Mather,95655.0,"38.549822, -121.266725",38.549822,-121.266725
8970-ANWXO,1.0,United States,,Nicolaus,,"38.788898, -121.608624",38.788898,-121.608624
7954-MLBUN,1.0,United States,California,,,"38.671295, -121.388251",38.671295,
6457-GIRWB,1.0,United States,,Roseville,95661.0,"38.736685, -121.251984",38.736685,-121.251984
8910-ICHIU,1.0,United States,California,,95664.0,"38.803731, -121.043799",38.803731,-121.043799
6402-EJMWF,1.0,,California,,95665.0,,38.400264,-120.641274
2453-SAFNS,1.0,United States,,Pioneer,95666.0,"38.546999, -120.271114",38.546999,-120.271114
3396-DKDEL,1.0,United States,California,Rancho Cordova,95670.0,"38.602723, -121.279913",38.602723,-121.279913
2719-BDAQO,1.0,United States,California,Rescue,,"38.724322, -120.991237",38.724322,-120.991237
3884-UEBXB,1.0,United States,California,Rio Oso,,"38.954144, -121.482536",38.954144,-121.482536
6416-YJTTB,1.0,United States,California,Rocklin,95677.0,"38.7904, -121.236973",38.7904,-121.236973
5676-CFLYY,,,California,,95684.0,,,-120.586659
5161-XEUVX,1.0,United States,California,Sutter Creek,95685.0,"38.432145, -120.77069",38.432145,-120.77069
7639-SUPCW,1.0,United States,California,Thornton,95686.0,,38.157794,-121.520223
4853-OITSN,,United States,California,Vacaville,95687.0,,38.333133,-121.920151
2694-CIUMO,1.0,United States,,Volcano,95689.0,"38.481902, -120.603668",38.481902,-120.603668
7328-ZJAJO,1.0,United States,,West Sacramento,95691.0,"38.627951, -121.593287",38.627951,-121.593287
1951-IEYXM,1.0,,California,Wilton,95693.0,,38.392559,
9576-SYUHJ,1.0,United States,California,Alta,95701.0,"39.218096, -120.79153",39.218096,-120.79153
5089-IFSDP,,United States,California,Dutch Flat,95714.0,"39.197215, -120.83679",39.197215,-120.83679
9986-BONCE,1.0,United States,California,Gold Run,95717.0,"39.170376, -120.838404",,-120.838404
7519-JTWQH,1.0,United States,California,Kyburz,95720.0,"38.766036, -120.209673",38.766036,-120.209673
7274-CGTOD,,United States,California,Echo Lake,95721.0,"38.851842, -120.076204",,
4482-EWFMI,,United States,California,Twin Bridges,95735.0,"38.805481, -120.13287",,-120.13287
2984-MIIZL,1.0,United States,California,Weimar,95736.0,"39.00978, -120.978273",39.00978,-120.978273
2722-JMONI,1.0,United States,California,Granite Bay,95746.0,"38.749466, -121.184196",38.749466,-121.184196
7305-ZWMAJ,1.0,United States,,Elk Grove,95758.0,"38.35363, -121.44195",38.35363,-121.44195
7492-TAFJD,1.0,United States,,El Dorado Hills,95762.0,"38.684437, -121.055634",38.684437,-121.055634
0139-IVFJG,1.0,United States,California,Rocklin,95765.0,"38.823278, -121.281856",38.823278,-121.281856
9809-IMGCQ,1.0,,California,,95776.0,"38.694081, -121.694431",38.694081,-121.694431
2363-BJLSL,1.0,United States,California,Sacramento,,"38.584505, -121.491956",,-121.491956
3005-TYFRD,1.0,United States,,Sacramento,,"38.574856, -121.46504",38.574856,-121.46504
1891-UAWWU,1.0,United States,California,Sacramento,95818.0,"38.556306, -121.495817",38.556306,-121.495817
6567-HOOPW,1.0,United States,California,Sacramento,,"38.567594, -121.437507",,-121.437507
9845-PEEKO,1.0,United States,California,Sacramento,95821.0,"38.625096, -121.383658",38.625096,-121.383658
6032-IGALN,1.0,United States,California,Sacramento,95822.0,"38.512569, -121.495184",38.512569,-121.495184
2452-MRMZF,1.0,United States,California,,95823.0,"38.475465, -121.443625",38.475465,-121.443625
3546-GHEAE,1.0,United States,California,Sacramento,95825.0,"38.590035, -121.412455",38.590035,-121.412455
0895-DQHEW,1.0,United States,California,Sacramento,95827.0,"38.549185, -121.328386",38.549185,-121.328386
4320-QMLLA,1.0,,California,Sacramento,95829.0,"38.486502, -121.334051",38.486502,-121.334051
2519-ERQOJ,1.0,United States,California,Sacramento,95830.0,"38.490508, -121.284171",38.490508,-121.284171
8329-GWVPJ,1.0,United States,California,Sacramento,95832.0,"38.445939, -121.496855",38.445939,-121.496855
2984-RGEYA,1.0,United States,California,Sacramento,95833.0,"38.619049, -121.517552",38.619049,-121.517552
3209-ZPKFI,1.0,United States,California,Sacramento,95834.0,"38.646209, -121.52446",38.646209,-121.52446
4635-EJYPD,1.0,United States,California,Sacramento,95835.0,"38.685069, -121.543709",38.685069,-121.543709
8580-AECUZ,1.0,United States,California,Sacramento,95837.0,"38.691607, -121.602284",38.691607,-121.602284
1597-LHYNC,1.0,United States,California,Sacramento,95841.0,"38.660442, -121.346321",38.660442,-121.346321
8143-ETQTI,1.0,United States,,,95842.0,"38.687367, -121.34848",38.687367,-121.34848
9274-CNFMO,,United States,California,Marysville,95901.0,"39.19514, -121.503883",39.19514,-121.503883
7670-ZBPOQ,1.0,,California,Alleghany,95910.0,"39.467828, -120.841386",39.467828,-120.841386
3648-GZPHF,1.0,United States,California,Berry Creek,95916.0,"39.657228, -121.37778",39.657228,-121.37778
7825-ECJRF,1.0,United States,California,Biggs,95917.0,"39.457388, -121.818201",,-121.818201
5057-LCOUI,1.0,United States,,Browns Valley,95918.0,"39.292334, -121.320597",39.292334,-121.320597
3022-BEXHZ,1.0,United States,California,Butte City,95920.0,"39.449794, -121.936372",39.449794,-121.936372
7136-IHZJA,1.0,United States,California,Chico,95926.0,"39.745712, -121.84333",,
0661-WCQNQ,1.0,United States,California,,,"39.681488, -121.83721",39.681488,-121.83721
9391-DXGGG,1.0,United States,California,Clipper Mills,95930.0,"39.562239, -121.14836",39.562239,-121.14836
3985-HOYPM,1.0,,California,Crescent Mills,95934.0,"40.080342, -120.957805",40.080342,-120.957805
1264-FUHCX,1.0,United States,California,Downieville,,"39.578792, -120.780786",39.578792,-120.780786
8226-BXGES,1.0,United States,California,Durham,95938.0,"39.607831, -121.777959",39.607831,-121.777959
5729-KLZAR,1.0,United States,California,,95939.0,"39.53222, -122.594879",,-122.594879
8007-YYPWD,1.0,United States,California,Forbestown,95941.0,"39.531028, -121.24807",39.531028,-121.24807
5708-EVONK,1.0,United States,California,Goodyears Bar,95944.0,"39.564113, -120.868836",39.564113,-120.868836
2018-PZKMU,,,California,Grass Valley,95945.0,"39.194539, -120.988066",39.194539,-120.988066
1051-EQPZR,1.0,United States,California,Penn Valley,95946.0,"39.203817, -121.19584",39.203817,
6029-WTIPC,1.0,,California,Gridley,95948.0,"39.346898, -121.759537",39.346898,-121.759537
8189-DUKMV,1.0,,California,Hamilton City,95951.0,"39.732767, -122.042298",39.732767,-122.042298
9058-CBREO,1.0,United States,California,Maxwell,95955.0,"39.281194, -122.226568",39.281194,-122.226568
6060-DRTNL,1.0,United States,California,,95957.0,,39.068071,-121.832638
4510-PYUSH,1.0,United States,California,North San Juan,95960.0,"39.423046, -120.984472",39.423046,
0188-GWFLE,1.0,United States,California,,95961.0,"39.082568, -121.55325",39.082568,-121.55325
2834-JRTUA,1.0,United States,California,,95962.0,"39.342587, -121.249833",39.342587,-121.249833
1258-YMZNM,1.0,United States,California,Orland,95963.0,"39.748037, -122.302169",39.748037,-122.302169
4355-HBJHH,1.0,United States,,Oroville,95965.0,"39.624561, -121.552866",39.624561,
3807-XHCJH,,United States,California,Palermo,95968.0,"39.435756, -121.552071",39.435756,-121.552071
6075-SLNIL,1.0,United States,California,,95969.0,"39.69676, -121.644379",39.69676,
6905-NIQIN,1.0,United States,California,Quincy,95971.0,"39.971228, -121.041166",39.971228,-121.041166
9152-AMKAK,1.0,United States,California,Richvale,95974.0,"39.495768, -121.747472",39.495768,-121.747472
6496-SLWHQ,1.0,United States,California,Stirling City,95978.0,"39.904002, -121.527823",39.904002,-121.527823
1213-NGCUN,1.0,,,Stonyford,95979.0,"39.288127, -122.415841",39.288127,-122.415841
1784-EZDKJ,1.0,United States,California,Sutter,95982.0,"39.172777, -121.805845",39.172777,-121.805845
5759-RCVCB,1.0,United States,California,Taylorsville,95983.0,"40.053684, -120.743116",40.053684,-120.743116
2971-SGAFL,1.0,United States,California,Washington,95986.0,"39.34128, -120.786867",39.34128,-120.786867
3824-RHKVR,1.0,,California,Willows,95988.0,,39.493991,-122.286363
1015-JPFYW,1.0,United States,California,Yuba City,,,39.02741,-121.614982
0220-EBGCE,1.0,United States,,Redding,96001.0,"40.587919, -122.464732",40.587919,-122.464732
6036-TTFYU,1.0,,California,Redding,96002.0,"40.527834, -122.318749",40.527834,
6341-AEVKX,,United States,California,Redding,96003.0,"40.677649, -122.29467",,-122.29467
9239-GZHZE,1.0,United States,California,Adin,96006.0,"41.171578, -120.913161",41.171578,-120.913161
2189-WWOEW,1.0,United States,California,Bella Vista,96008.0,"40.722733, -122.109666",40.722733,-122.109666
5732-IKGQH,1.0,United States,California,Bieber,96009.0,"41.083464, -121.107929",41.083464,-121.107929
0925-VYDLG,1.0,United States,California,Big Bar,96010.0,"40.775272, -123.287414",40.775272,-123.287414
4464-JCOLN,1.0,,California,Burney,96013.0,"40.946785, -121.719489",40.946785,-121.719489
8404-GFGCZ,1.0,United States,California,,,"40.936285, -121.572692",40.936285,-121.572692
3468-DRVQJ,,United States,,Castella,96017.0,"41.121108, -122.336613",41.121108,-122.336613
3372-CDXFJ,1.0,United States,California,Shasta Lake,96019.0,"40.692523, -122.369876",40.692523,
5840-NVDCG,1.0,United States,California,Chester,,"40.243494, -121.154733",40.243494,-121.154733
6574-MCOEH,1.0,United States,California,Dorris,,"41.949216, -122.050062",41.949216,-122.050062
7361-YPXFS,1.0,United States,California,Dunsmuir,,"41.212695, -122.392067",41.212695,-122.392067
2868-LLSKM,1.0,United States,California,Etna,96027.0,"41.405193, -123.008567",41.405193,-123.008567
9189-JWSHV,1.0,United States,,Flournoy,96029.0,"39.84784, -122.544556",39.84784,
2378-YIZKA,1.0,United States,,French Gulch,96033.0,"40.740138, -122.587476",40.740138,-122.587476
3908-BLSYF,1.0,United States,California,Gazelle,,"41.411315, -122.697236",41.411315,
3039-MJSLN,1.0,,California,Gerber,96035.0,"40.03194, -122.176023",40.03194,-122.176023
4749-OJKQU,1.0,United States,California,Happy Camp,96039.0,"41.831901, -123.487478",41.831901,-123.487478
5906-BFOZT,,United States,California,,96040.0,"40.789799, -121.474529",40.789799,-121.474529
7673-BQGKU,1.0,United States,California,,96055.0,"40.059385, -122.091481",40.059385,-122.091481
6507-DTJZV,,United States,California,Mcarthur,96056.0,"41.10831, -121.360362",41.10831,-121.360362
5504-WSIUR,1.0,United States,California,Manton,96059.0,"40.426679, -121.850421",40.426679,
0436-TWFFZ,1.0,United States,California,Millville,96062.0,,40.531257,-122.148139
3956-CJUST,1.0,United States,California,Montgomery Creek,96065.0,"40.877552, -121.885884",40.877552,-121.885884
9738-QLWTP,1.0,United States,California,Mount Shasta,96067.0,"41.33832, -122.290756",41.33832,-122.290756
