Customer ID,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
5074-FBGHB,,Q3,No,0.0,8.0,Offer E,Yes,26.47,No,No,None,0.0,No,,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.7,137.6,,0.0,211.76,349.36
4000-VGMQP,1.0,Q3,No,0.0,17.0,Offer D,Yes,39.34,No,No,None,0.0,No,No,,No,No,No,No,No,Two Year,No,Credit Card,19.45,369.05,0.0,0.0,668.7800000000001,1037.8300000000002
3551-HUAZH,1.0,,No,0.0,67.0,Offer A,No,0.0,No,Yes,Cable,,Yes,No,Yes,Yes,,No,No,Yes,One Year,Yes,Bank Withdrawal,49.35,3321.35,0.0,0.0,0.0,3321.35
7029-IJEJK,,Q3,No,0.0,32.0,None,Yes,36.78,,No,None,0.0,No,No,No,,,No,No,No,One Year,No,Credit Card,20.35,707.5,0.0,0.0,1176.96,1884.46
5442-BHQNG,1.0,Q3,Yes,6.0,61.0,Offer B,Yes,18.03,Yes,,Fiber Optic,22.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.3,6518.35,0.0,0.0,1099.8300000000002,7618.18
6941-KXRRV,1.0,Q3,Yes,9.0,,Offer A,Yes,37.57,Yes,Yes,DSL,85.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,,89.9,6342.7,0.0,150.0,2667.47,9160.17
9110-HSGTV,1.0,,No,0.0,65.0,Offer B,Yes,39.52,Yes,Yes,Fiber Optic,57.0,No,No,,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,,104.1,,0.0,0.0,2568.8,9268.85
5766-ZJYBB,1.0,Q3,No,,67.0,Offer A,Yes,18.74,Yes,Yes,Fiber Optic,59.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.6,7244.7,0.0,0.0,,8500.279999999999
5136-RGMZO,1.0,Q3,Yes,10.0,50.0,,Yes,44.49,Yes,Yes,Cable,28.0,Yes,No,No,,Yes,No,No,Yes,Two Year,Yes,Credit Card,70.5,3486.65,0.0,0.0,2224.5,
8624-GIOUT,1.0,Q3,Yes,1.0,25.0,None,Yes,15.76,No,No,None,,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.6,411.15,0.0,0.0,394.0,805.15
1371-OJCEK,1.0,Q3,Yes,10.0,25.0,None,No,0.0,No,Yes,Cable,24.0,No,No,Yes,No,Yes,No,,No,One Year,Yes,Credit Card,,970.4,0.0,100.0,0.0,1070.4
8565-WUXZU,1.0,Q3,No,0.0,37.0,,Yes,,Yes,Yes,Fiber Optic,22.0,No,No,,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.05,3810.55,,,646.02,4456.57
5393-RXQSZ,1.0,Q3,No,0.0,,Offer D,Yes,30.59,No,Yes,Fiber Optic,11.0,No,No,,No,No,,No,Yes,,Yes,Bank Withdrawal,68.65,1493.2,0.0,0.0,642.39,2135.59
9496-IVVRP,1.0,Q3,,0.0,1.0,None,Yes,13.62,,Yes,,21.0,No,No,No,No,No,No,No,Yes,,Yes,Credit Card,,,0.0,0.0,13.62,59.419999999999995
5183-SNMJQ,1.0,Q3,No,,10.0,None,,39.85,Yes,,Fiber Optic,21.0,No,No,No,,No,,No,Yes,Month-to-Month,Yes,Mailed Check,75.75,777.3,0.0,,398.5,1175.8
2972-YDYUW,,,Yes,7.0,51.0,Offer B,Yes,35.0,Yes,Yes,Fiber Optic,8.0,Yes,Yes,,No,,,,Yes,One Year,,Credit Card,96.4,4911.05,,0.0,1785.0,6696.05
1965-DDBWU,,Q3,No,0.0,10.0,None,Yes,4.76,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.55,187.35,0.0,0.0,47.599999999999994,234.95
5954-BDFSG,1.0,Q3,Yes,10.0,47.0,Offer B,Yes,11.74,Yes,Yes,DSL,48.0,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,90.5,4318.35,0.0,0.0,551.78,4870.13
3751-KTZEL,,,No,0.0,35.0,Offer C,Yes,39.11,Yes,Yes,DSL,23.0,Yes,Yes,No,No,No,No,No,,Month-to-Month,,Credit Card,59.45,2136.9,0.0,0.0,1368.85,3505.75
6904-JLBGY,1.0,Q3,Yes,8.0,,Offer A,Yes,29.11,Yes,Yes,Fiber Optic,28.0,No,Yes,,No,Yes,Yes,,Yes,One Year,Yes,Bank Withdrawal,105.7,7472.15,0.0,0.0,2066.81,9538.96
6340-DACFT,1.0,Q3,Yes,10.0,45.0,None,Yes,43.27,No,Yes,DSL,4.0,Yes,No,Yes,No,No,No,,No,Two Year,No,Credit Card,53.3,,0.0,90.0,1947.15,4333.4
9057-SIHCH,1.0,Q3,No,0.0,2.0,Offer E,,,,Yes,DSL,59.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,,,38.45,0.0,,0.0,38.45
1024-KPRBB,1.0,Q3,Yes,,60.0,None,Yes,28.45,Yes,,None,0.0,No,,No,No,No,No,No,No,One Year,No,Credit Card,23.95,1506.4,0.0,,1707.0,3213.4
6568-POCUI,1.0,Q3,,0.0,9.0,Offer E,Yes,48.61,No,No,None,0.0,No,No,,,No,No,No,,One Year,Yes,Mailed Check,20.15,163.7,0.0,,437.49,601.19
4896-CPRPF,1.0,Q3,No,0.0,17.0,None,Yes,,Yes,Yes,,,No,No,Yes,Yes,,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.65,1640.0,0.0,0.0,359.38,
6668-CNMFP,1.0,Q3,Yes,,46.0,None,,45.95,No,Yes,Cable,10.0,Yes,,Yes,,Yes,Yes,Yes,,,No,Mailed Check,81.0,,0.0,,,5960.05
8748-HFWBO,1.0,Q3,No,0.0,28.0,Offer C,Yes,34.43,No,,DSL,,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,54.4,1516.6,0.0,0.0,964.04,
2731-GJRDG,1.0,Q3,Yes,2.0,71.0,Offer A,No,0.0,No,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,61.4,4310.35,0.0,0.0,0.0,4310.35
9418-RUKPH,1.0,Q3,,0.0,2.0,None,Yes,49.53,No,No,None,0.0,No,,No,No,No,No,No,,Month-to-Month,No,Mailed Check,20.4,42.9,0.0,0.0,,141.96
1337-BOZWO,1.0,Q3,No,,17.0,None,,4.38,,No,,,No,,No,No,No,No,No,No,One Year,No,Mailed Check,20.15,353.65,,0.0,74.46,428.10999999999996
2088-IEBAU,1.0,,Yes,1.0,,None,Yes,34.61,Yes,Yes,Fiber Optic,16.0,No,Yes,Yes,No,Yes,No,,,Month-to-Month,Yes,Credit Card,,5073.1,0.0,0.0,,6976.650000000001
4926-UMJZD,1.0,Q3,No,0.0,58.0,None,,22.71,,Yes,Fiber Optic,14.0,Yes,No,No,No,No,No,,Yes,Month-to-Month,Yes,Bank Withdrawal,79.8,4526.85,0.0,,1317.18,5844.030000000001
0280-XJGEX,1.0,Q3,No,,26.0,Offer C,Yes,44.11,,Yes,,8.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,49.15,,0.0,,1146.86,
4534-WGCIR,1.0,Q3,Yes,10.0,72.0,Offer A,Yes,29.0,Yes,Yes,Fiber Optic,22.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,113.65,8182.75,,,2088.0,10270.75
5297-MDOIR,1.0,,No,0.0,43.0,None,Yes,10.19,No,Yes,Fiber Optic,10.0,Yes,Yes,No,Yes,Yes,Yes,Yes,,One Year,Yes,Credit Card,106.0,4532.3,0.0,,438.16999999999996,5100.47
9522-BNTHX,1.0,Q3,No,0.0,56.0,None,Yes,47.82,Yes,,None,0.0,No,,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.95,1444.05,0.0,0.0,2677.92,4121.97
5140-FOMCQ,,Q3,No,0.0,1.0,None,Yes,5.02,No,No,,0.0,No,No,No,No,No,No,,No,Month-to-Month,No,Mailed Check,19.1,19.1,0.0,0.0,5.02,24.12
6685-GBWJZ,,,Yes,,72.0,Offer A,Yes,43.84,Yes,Yes,Fiber Optic,15.0,Yes,Yes,No,Yes,,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,100.55,,0.0,0.0,3156.4800000000005,
4811-JBUVU,1.0,Q3,Yes,,36.0,Offer C,Yes,40.58,Yes,Yes,,12.0,No,No,No,No,Yes,,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.4,3474.2,0.0,0.0,1460.8799999999999,4935.08
0137-OCGAB,1.0,Q3,No,0.0,5.0,,Yes,45.69,No,Yes,,4.0,No,,Yes,Yes,Yes,Yes,Yes,Yes,,No,Bank Withdrawal,75.15,392.65,0.0,0.0,228.45,621.0999999999999
9065-ZCPQX,1.0,Q3,No,0.0,44.0,None,Yes,18.14,No,No,,0.0,No,No,No,No,,No,,No,One Year,No,,19.5,835.5,0.0,0.0,798.1600000000001,1633.66
3627-FHKBK,1.0,Q3,Yes,,69.0,None,,,Yes,No,None,0.0,No,No,,No,No,No,No,No,Two Year,Yes,Credit Card,24.95,1718.35,0.0,,3113.2799999999997,4831.629999999999
1114-CENIM,1.0,Q3,,,68.0,,Yes,27.59,No,Yes,DSL,27.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,,82.85,5776.45,0.0,0.0,1876.12,7652.57
8573-CGOCC,1.0,Q3,No,,4.0,None,Yes,20.16,No,No,None,0.0,,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.0,78.9,0.0,0.0,80.64,159.54000000000002
8917-SZTTJ,,Q3,Yes,4.0,,Offer C,No,,No,Yes,Cable,23.0,Yes,Yes,No,Yes,No,No,,No,Month-to-Month,No,Credit Card,38.85,,0.0,30.0,0.0,1055.15
5296-BFCYD,1.0,Q3,No,0.0,,None,Yes,8.01,No,No,None,0.0,,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,122.0,0.0,0.0,40.05,162.05
8605-ITULD,1.0,Q3,Yes,,70.0,None,Yes,31.13,Yes,Yes,Fiber Optic,16.0,No,Yes,Yes,No,Yes,No,No,Yes,One Year,,Bank Withdrawal,95.0,6602.9,0.0,0.0,,8782.0
6551-VLJMV,1.0,Q3,Yes,10.0,24.0,Offer C,Yes,,No,Yes,,30.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,,,Bank Withdrawal,74.4,1712.9,0.0,0.0,,2501.54
5692-ICXLW,1.0,Q3,No,0.0,1.0,None,Yes,39.55,No,Yes,,,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.3,74.3,,0.0,39.55,113.85
7878-JGDKK,1.0,Q3,Yes,10.0,70.0,None,No,0.0,No,Yes,,,No,Yes,Yes,Yes,No,Yes,Yes,,One Year,Yes,Bank Withdrawal,51.05,3635.15,0.0,,0.0,3755.15
3533-UVMOM,1.0,Q3,Yes,3.0,,Offer C,Yes,,,No,None,0.0,No,No,,No,,No,No,,Month-to-Month,,Bank Withdrawal,,702.9,0.0,0.0,740.52,1443.42
4847-QNOKA,1.0,Q3,,3.0,41.0,None,Yes,20.41,Yes,Yes,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.1,4454.25,0.0,0.0,836.8100000000001,5291.06
7410-YTJIK,1.0,Q3,No,0.0,14.0,None,,,No,Yes,Fiber Optic,26.0,No,,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.45,1117.55,0.0,0.0,,1375.99
9490-DFPMD,1.0,Q3,Yes,4.0,13.0,None,Yes,13.77,Yes,Yes,DSL,23.0,No,Yes,Yes,,,No,No,,Month-to-Month,Yes,Bank Withdrawal,,930.05,0.0,0.0,179.01,1109.06
3707-GNWHM,1.0,Q3,No,,,,Yes,27.54,No,No,None,,No,No,No,No,,No,No,No,Month-to-Month,No,,,110.15,0.0,0.0,165.24,
3745-HRPHI,1.0,Q3,Yes,8.0,15.0,None,Yes,24.12,No,Yes,Fiber Optic,13.0,Yes,No,Yes,,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,101.75,1669.4,0.0,0.0,361.8,
2737-YNGYW,1.0,Q3,No,,47.0,None,Yes,48.03,No,Yes,Fiber Optic,69.0,,No,No,No,No,No,No,Yes,,No,Credit Card,75.45,3545.1,0.0,0.0,2257.41,
7271-AJDTL,,Q3,No,0.0,8.0,None,Yes,45.04,No,Yes,DSL,73.0,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,No,Mailed Check,64.1,504.05,0.0,10.0,,874.3699999999999
5480-HPRRX,1.0,Q3,Yes,7.0,15.0,None,Yes,,No,Yes,Fiber Optic,17.0,Yes,,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,,1151.55,0.0,0.0,490.94999999999993,1642.5
0301-FIDRB,1.0,Q3,No,0.0,26.0,Offer C,Yes,40.14,No,Yes,Fiber Optic,4.0,Yes,No,Yes,Yes,No,Yes,,Yes,,,Bank Withdrawal,95.85,2475.35,0.0,,,3518.99
4795-UXVCJ,1.0,Q3,No,0.0,23.0,None,Yes,48.63,Yes,Yes,Cable,,Yes,No,No,No,No,,No,Yes,Month-to-Month,No,,54.4,1249.25,0.0,0.0,1118.49,2367.74
0689-DSXGL,1.0,Q3,No,0.0,29.0,Offer C,Yes,2.0,No,No,None,,No,No,No,No,No,,,,One Year,No,Mailed Check,19.85,,0.0,0.0,58.0,593.05
6094-ZIVKX,1.0,,No,0.0,25.0,Offer C,Yes,30.28,No,No,None,0.0,No,No,,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.05,461.3,0.0,0.0,757.0,
2538-OIMXF,1.0,Q3,Yes,,69.0,None,No,0.0,No,,DSL,,Yes,Yes,Yes,Yes,,No,No,Yes,Two Year,No,Bank Withdrawal,46.25,3121.4,0.0,0.0,0.0,3121.4
1122-YJBCS,1.0,,No,,14.0,Offer D,,26.02,No,No,None,0.0,No,No,No,No,No,,No,No,One Year,No,Mailed Check,,324.8,0.0,0.0,364.28,689.0799999999999
8544-JNBOX,1.0,Q3,No,0.0,,Offer D,Yes,13.76,Yes,Yes,,4.0,,No,No,No,Yes,,Yes,Yes,Month-to-Month,No,Mailed Check,69.6,1394.55,0.0,0.0,,1655.99
2903-YYTBW,1.0,,No,0.0,31.0,Offer C,Yes,19.38,,Yes,Fiber Optic,76.0,No,Yes,Yes,No,Yes,,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.4,3143.65,0.0,0.0,600.78,3744.4300000000003
4933-IKULF,1.0,Q3,Yes,5.0,,Offer C,,40.81,No,No,None,0.0,No,No,No,,No,No,No,No,One Year,,Mailed Check,20.25,,0.0,0.0,979.44,1419.19
8711-LOBKY,,Q3,Yes,4.0,14.0,Offer D,Yes,21.34,No,Yes,DSL,24.0,No,No,No,Yes,,,No,Yes,Month-to-Month,No,Bank Withdrawal,48.8,664.4,0.0,0.0,298.76,963.16
2978-XXSOG,1.0,Q3,,2.0,64.0,,Yes,18.03,No,Yes,,42.0,Yes,Yes,,Yes,No,,,Yes,Two Year,Yes,Mailed Check,74.35,4759.55,,0.0,1153.92,5913.47
2794-XIMMO,1.0,Q3,No,0.0,50.0,None,Yes,17.88,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,Yes,Mailed Check,,1033.0,29.5,,894.0,1897.5
6961-MJKBO,1.0,Q3,Yes,9.0,52.0,None,Yes,,No,Yes,Cable,19.0,No,Yes,,Yes,Yes,No,No,Yes,,,,68.75,3482.85,16.86,0.0,286.52,3752.5099999999998
4248-QPAVC,1.0,Q3,No,0.0,21.0,Offer D,Yes,22.29,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.85,435.25,1.31,,468.09,
7758-XKCBS,1.0,Q3,Yes,3.0,17.0,Offer D,Yes,1.64,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.35,,,0.0,27.88,324.31
2786-GCDPI,1.0,Q3,No,0.0,58.0,None,No,0.0,No,Yes,Cable,23.0,No,No,,No,Yes,Yes,,Yes,One Year,Yes,Credit Card,45.0,2689.35,0.0,0.0,0.0,
3932-IJWDZ,,Q3,,3.0,72.0,None,No,0.0,No,Yes,DSL,,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Mailed Check,48.9,,34.44,,0.0,3492.56
2474-BRUCM,1.0,Q3,No,0.0,27.0,,Yes,15.41,No,No,None,0.0,,No,No,No,No,No,No,,Two Year,Yes,,19.6,561.15,13.07,0.0,416.07,
9518-IMLHK,1.0,Q3,No,0.0,,None,Yes,40.2,No,No,None,0.0,No,No,No,,No,No,No,No,Month-to-Month,No,Mailed Check,20.0,63.6,0.0,0.0,120.60000000000001,184.20000000000002
0872-CASZJ,1.0,Q3,Yes,6.0,,None,Yes,16.61,Yes,Yes,Cable,4.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,81.3,5129.3,22.34,0.0,1063.04,6170.0
6817-WTYHE,1.0,Q3,Yes,3.0,,None,Yes,48.02,No,Yes,Fiber Optic,18.0,,,No,Yes,,Yes,Yes,No,Two Year,Yes,Credit Card,95.2,4285.8,43.95,50.0,2160.9,6452.75
0853-NWIFK,1.0,Q3,Yes,6.0,58.0,None,,17.21,No,No,None,0.0,,No,No,No,No,No,,No,Two Year,No,Credit Card,20.3,1160.75,25.57,0.0,998.1800000000001,2133.36
3298-QEICA,1.0,Q3,Yes,5.0,,None,Yes,18.36,,,Fiber Optic,85.0,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,,Bank Withdrawal,89.85,3091.75,,0.0,624.24,3701.0600000000004
8229-MYEJZ,1.0,Q3,No,0.0,58.0,None,Yes,,No,No,None,0.0,No,No,,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.15,1035.5,,0.0,1699.98,
1086-LXKFY,1.0,Q3,Yes,9.0,3.0,None,Yes,45.33,,No,None,0.0,No,No,No,No,No,No,No,No,,No,Mailed Check,19.1,52.0,0.0,0.0,135.99,187.99
2990-HWIML,1.0,Q3,No,0.0,,None,Yes,32.57,,Yes,Fiber Optic,13.0,No,,Yes,,No,,No,Yes,Month-to-Month,No,Bank Withdrawal,80.55,653.9,,0.0,293.13,944.75
7880-XSOJX,1.0,Q3,No,0.0,3.0,None,Yes,1.47,No,No,None,0.0,No,No,No,No,No,No,No,No,,No,Mailed Check,20.25,71.2,0.0,0.0,4.41,75.61
2550-QHZGP,1.0,,No,0.0,68.0,None,Yes,9.82,Yes,No,None,0.0,No,No,No,No,,No,No,No,Two Year,,Bank Withdrawal,25.5,1821.8,16.85,0.0,,2472.71
0230-WEQUW,1.0,,No,0.0,,Offer B,Yes,48.45,Yes,Yes,DSL,14.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,,,,79.6,4024.2,0.0,,2422.5,6446.7
0071-NDAFP,1.0,Q3,No,0.0,1.0,,Yes,39.19,No,Yes,DSL,69.0,No,,No,No,No,Yes,Yes,,Month-to-Month,Yes,,55.25,,0.0,60.0,39.19,154.44
1179-INLAT,1.0,Q3,Yes,1.0,72.0,None,Yes,38.28,,Yes,DSL,24.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,,Bank Withdrawal,88.05,,,0.0,2756.16,9247.85
6461-PPAXN,,Q3,No,0.0,40.0,Offer B,Yes,26.41,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,,Bank Withdrawal,20.4,854.9,32.55,0.0,1056.4,
9013-AQORL,1.0,Q3,Yes,10.0,72.0,None,Yes,,Yes,Yes,Fiber Optic,48.0,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,117.6,8308.9,5.44,0.0,3385.44,11688.9
8701-DGLVH,1.0,,No,0.0,5.0,None,Yes,41.93,No,No,None,0.0,,No,No,No,No,No,No,No,,,Credit Card,19.65,92.05,0.0,,209.65,301.7
2651-ZCBXV,1.0,Q3,Yes,5.0,64.0,Offer B,Yes,,No,Yes,Cable,17.0,Yes,No,No,,Yes,,No,No,One Year,No,Mailed Check,65.8,,27.79,20.0,1708.8,5769.01
2904-GGUAZ,1.0,Q3,No,0.0,,Offer D,Yes,3.84,,No,,0.0,No,No,,No,No,No,,No,,No,Credit Card,20.05,337.9,43.68,0.0,65.28,359.5
9068-VPWQQ,1.0,Q3,Yes,8.0,40.0,Offer B,Yes,39.22,No,Yes,Fiber Optic,27.0,No,Yes,Yes,No,,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.0,3168.75,,0.0,1568.8,4695.81
5321-NTRKC,1.0,Q3,Yes,1.0,41.0,Offer B,No,0.0,No,Yes,Cable,16.0,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,35.4,1412.4,,0.0,0.0,1412.4
1741-WTPON,1.0,Q3,Yes,10.0,41.0,Offer B,Yes,39.39,Yes,Yes,Fiber Optic,3.0,No,Yes,,No,No,No,,Yes,Month-to-Month,Yes,Bank Withdrawal,80.25,3439.0,2.18,,1614.99,5051.81
8050-WYBND,1.0,Q3,No,0.0,2.0,None,Yes,,No,No,None,0.0,No,No,No,No,No,No,,No,Month-to-Month,,Mailed Check,,,0.0,0.0,94.38,136.82999999999998
2937-FTHUR,1.0,Q3,No,0.0,68.0,None,,18.53,No,Yes,,21.0,No,Yes,Yes,No,No,No,No,No,,No,Credit Card,79.6,5461.45,3.26,10.0,1260.04,6728.23
2316-ESMLS,1.0,,Yes,,24.0,None,Yes,20.74,Yes,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,24.7,571.75,0.0,,,1069.51
1153-GNOLC,1.0,Q3,Yes,2.0,70.0,None,Yes,4.8,Yes,Yes,Cable,41.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,77.3,5498.2,26.87,0.0,336.0,5807.33
3538-WZPHD,1.0,Q3,No,0.0,3.0,Offer E,No,,No,Yes,DSL,18.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,29.75,96.85,0.0,0.0,0.0,96.85
5022-JNQEQ,,Q3,,0.0,2.0,None,Yes,5.08,No,Yes,DSL,,,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,,111.05,0.0,0.0,10.16,121.21
2750-BJLSB,,Q3,Yes,1.0,,Offer E,No,,No,Yes,DSL,4.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,29.8,94.4,0.0,0.0,0.0,94.4
5902-WBLSE,1.0,Q3,No,0.0,13.0,Offer D,Yes,10.66,No,Yes,DSL,,Yes,,No,No,,Yes,Yes,Yes,,Yes,Bank Withdrawal,71.95,923.85,10.47,0.0,138.58,1051.96
3374-LXDEV,1.0,,No,0.0,7.0,Offer E,Yes,47.19,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,,Mailed Check,20.75,141.1,,0.0,,471.42999999999995
5760-WRAHC,1.0,Q3,Yes,5.0,12.0,Offer D,Yes,17.27,No,Yes,Cable,29.0,No,No,No,No,Yes,No,No,Yes,,Yes,Mailed Check,,,0.0,0.0,207.24,835.89
5494-HECPR,1.0,Q3,,7.0,53.0,,,3.78,Yes,Yes,Fiber Optic,27.0,No,Yes,Yes,No,Yes,Yes,,Yes,One Year,Yes,Bank Withdrawal,105.25,,0.0,,200.34,5776.64
8466-PZBLH,1.0,Q3,Yes,4.0,63.0,Offer B,Yes,10.67,,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19.55,1245.6,0.0,0.0,672.21,
1120-BMWUB,1.0,Q3,No,,15.0,Offer D,Yes,8.97,No,Yes,Cable,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Month-to-Month,No,Mailed Check,84.45,1287.85,0.0,0.0,134.55,1422.3999999999999
4992-LTJNE,1.0,Q3,Yes,,36.0,None,Yes,8.0,No,Yes,Cable,19.0,Yes,,No,No,No,,No,Yes,One Year,,Credit Card,53.65,,0.0,0.0,288.0,2227.35
1163-ONYEY,1.0,Q3,Yes,8.0,24.0,,Yes,30.41,No,No,None,0.0,No,,No,,,No,No,No,Two Year,,,19.7,452.55,0.0,0.0,729.84,1182.39
8152-VETUR,1.0,Q3,No,0.0,61.0,Offer B,No,0.0,No,,DSL,8.0,Yes,Yes,Yes,Yes,,No,,,,No,Credit Card,,2696.55,0.0,0.0,0.0,2696.55
1184-PJVDB,1.0,,No,0.0,,None,Yes,5.79,Yes,,DSL,4.0,No,Yes,,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.3,875.35,0.0,0.0,92.64,967.99
4450-DLLMH,1.0,Q3,,5.0,65.0,Offer B,Yes,33.47,,No,None,0.0,No,,No,No,No,No,No,No,Two Year,Yes,,19.85,1267.05,0.0,0.0,2175.5499999999997,3442.5999999999995
0682-USIXD,1.0,Q3,Yes,4.0,26.0,None,Yes,,No,No,None,0.0,,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.65,494.9,,0.0,330.46000000000004,825.36
3144-KMTWZ,1.0,Q3,No,0.0,16.0,,Yes,48.45,No,Yes,DSL,59.0,No,No,No,Yes,No,No,,,Month-to-Month,Yes,Credit Card,,799.0,0.0,0.0,,1574.2
2362-IBOOY,,Q3,,0.0,5.0,,,29.15,No,No,None,0.0,,No,,No,No,No,No,No,Two Year,No,Credit Card,20.45,106.9,0.0,0.0,145.75,252.65
5740-YHGTW,1.0,Q3,No,0.0,19.0,None,No,0.0,No,,DSL,,No,Yes,No,No,,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,,710.05,0.0,110.0,0.0,820.05
9334-GWGOW,,Q3,No,,,None,Yes,33.98,Yes,Yes,DSL,59.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.5,568.2,0.0,0.0,,
1297-VQDRP,,Q3,No,0.0,72.0,None,Yes,24.19,Yes,Yes,Fiber Optic,13.0,No,,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,111.6,8012.75,0.0,0.0,1741.68,9754.43
9591-YVTEB,1.0,Q3,Yes,6.0,10.0,None,Yes,5.74,No,Yes,DSL,,No,Yes,Yes,No,No,,,Yes,Month-to-Month,Yes,,,551.3,0.0,,57.400000000000006,608.6999999999999
8263-OKETD,1.0,Q3,Yes,6.0,11.0,,Yes,26.11,No,No,None,,,No,No,No,No,No,No,,One Year,Yes,Credit Card,20.55,184.95,0.0,0.0,287.21,
4868-AADLV,1.0,Q3,,,,None,Yes,43.7,Yes,Yes,,26.0,Yes,,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,104.5,3684.95,,0.0,1573.2,5258.15
6576-FBXOJ,1.0,Q3,Yes,3.0,61.0,Offer B,Yes,12.72,No,Yes,Cable,48.0,,Yes,Yes,Yes,Yes,Yes,Yes,,One Year,No,Bank Withdrawal,,,0.0,0.0,775.9200000000001,6040.42
4475-NVTLU,1.0,Q3,No,0.0,22.0,None,Yes,,No,Yes,Fiber Optic,17.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,,93.2,2157.3,0.0,0.0,1023.0,3180.3
